qid,query,docno,docid,score,rank
768208,what is mamey,3709208,3709208,0.80804783,39
768208,what is mamey,52160,52160,0.80777526,40
768208,what is mamey,8538964,8538964,0.8077102,41
768208,what is mamey,6757401,6757401,0.8071865,42
768208,what is mamey,240435,240435,0.8070412,43
768208,what is mamey,5486672,5486672,0.8062752,44
768208,what is mamey,3184514,3184514,0.8060739,45
768208,what is mamey,7323923,7323923,0.8045595,46
768208,what is mamey,1792499,1792499,0.80424845,47
768208,what is mamey,312358,312358,0.80418587,48
768208,what is mamey,6757402,6757402,0.8041231,49
768208,what is mamey,340890,340890,0.8038062,50
768208,what is mamey,6757403,6757403,0.8036772,51
768208,what is mamey,6060306,6060306,0.80341434,52
768208,what is mamey,6846422,6846422,0.8028265,53
768208,what is mamey,6757404,6757404,0.8022995,54
768208,what is mamey,2755509,2755509,0.8022194,55
768208,what is mamey,2094791,2094791,0.8018653,56
768208,what is mamey,1270921,1270921,0.8018408,57
768208,what is mamey,6060302,6060302,0.801719,58
768208,what is mamey,1059072,1059072,0.80149066,59
768208,what is mamey,312360,312360,0.80112755,60
768208,what is mamey,7050096,7050096,0.8011006,61
768208,what is mamey,3515882,3515882,0.80085826,62
768208,what is mamey,1030312,1030312,0.8007302,63
768208,what is mamey,3208338,3208338,0.8003809,64
768208,what is mamey,326813,326813,0.8001797,65
768208,what is mamey,3753887,3753887,0.8001184,66
768208,what is mamey,6771087,6771087,0.799968,67
768208,what is mamey,8436330,8436330,0.79992163,68
768208,what is mamey,1524819,1524819,0.79958594,69
768208,what is mamey,8436335,8436335,0.7995583,70
768208,what is mamey,6273765,6273765,0.7993561,71
768208,what is mamey,2384394,2384394,0.7992443,72
768208,what is mamey,8615153,8615153,0.79923224,73
768208,what is mamey,2968697,2968697,0.79898775,74
768208,what is mamey,3533153,3533153,0.79895544,75
768208,what is mamey,1066594,1066594,0.79878384,76
768208,what is mamey,6084501,6084501,0.79871446,77
768208,what is mamey,2968691,2968691,0.79861516,78
768208,what is mamey,1422299,1422299,0.79832846,79
768208,what is mamey,701872,701872,0.7981887,80
768208,what is mamey,6329367,6329367,0.7981361,81
768208,what is mamey,6273766,6273766,0.79798937,82
768208,what is mamey,6060301,6060301,0.79780245,83
768208,what is mamey,2201541,2201541,0.79778284,84
768208,what is mamey,2403692,2403692,0.7974452,85
768208,what is mamey,2926779,2926779,0.7970668,86
768208,what is mamey,3710761,3710761,0.79703414,87
768208,what is mamey,7955878,7955878,0.79686725,88
768208,what is mamey,6084502,6084502,0.7968593,89
768208,what is mamey,6084498,6084498,0.7967684,90
768208,what is mamey,1030304,1030304,0.7967397,91
768208,what is mamey,8802555,8802555,0.7965722,92
768208,what is mamey,802886,802886,0.7963109,93
768208,what is mamey,3691770,3691770,0.7962527,94
768208,what is mamey,1934459,1934459,0.79622173,95
768208,what is mamey,5260119,5260119,0.796081,96
768208,what is mamey,6463216,6463216,0.7959824,97
768208,what is mamey,8138438,8138438,0.79585695,98
768208,what is mamey,6106273,6106273,0.79571974,99
768208,what is mamey,6060303,6060303,0.7955851,100
768208,what is mamey,8738889,8738889,0.79521906,101
768208,what is mamey,7011910,7011910,0.795195,102
768208,what is mamey,8436328,8436328,0.7950767,103
768208,what is mamey,1730943,1730943,0.7950183,104
768208,what is mamey,3564081,3564081,0.79459625,105
768208,what is mamey,1977180,1977180,0.7942807,106
768208,what is mamey,6846418,6846418,0.7942802,107
768208,what is mamey,4833662,4833662,0.7942552,108
768208,what is mamey,1422303,1422303,0.79419327,109
768208,what is mamey,2379474,2379474,0.7940248,110
768208,what is mamey,1167430,1167430,0.794016,111
768208,what is mamey,1197403,1197403,0.7938199,112
768208,what is mamey,7684793,7684793,0.79377675,113
768208,what is mamey,1597669,1597669,0.79373395,114
768208,what is mamey,2139376,2139376,0.7936965,115
768208,what is mamey,6203812,6203812,0.7934761,116
768208,what is mamey,5260117,5260117,0.79339427,117
768208,what is mamey,240436,240436,0.7932732,118
768208,what is mamey,326816,326816,0.79326594,119
877809,what metal are hip replacements made of,1550613,1550613,0.9121446,0
877809,what metal are hip replacements made of,35108,35108,0.9027293,1
877809,what metal are hip replacements made of,1050327,1050327,0.90163815,2
877809,what metal are hip replacements made of,1550610,1550610,0.8982611,3
877809,what metal are hip replacements made of,4888929,4888929,0.8981873,4
877809,what metal are hip replacements made of,35111,35111,0.89737815,5
877809,what metal are hip replacements made of,4888932,4888932,0.8959513,6
877809,what metal are hip replacements made of,35109,35109,0.89286435,7
877809,what metal are hip replacements made of,1550611,1550611,0.8913363,8
877809,what metal are hip replacements made of,7050366,7050366,0.8888371,9
877809,what metal are hip replacements made of,8703650,8703650,0.88801694,10
877809,what metal are hip replacements made of,788181,788181,0.8875742,11
877809,what metal are hip replacements made of,35113,35113,0.88168657,12
877809,what metal are hip replacements made of,2515032,2515032,0.8813648,13
877809,what metal are hip replacements made of,35107,35107,0.8798796,14
877809,what metal are hip replacements made of,4888926,4888926,0.87945104,15
877809,what metal are hip replacements made of,35115,35115,0.879179,16
877809,what metal are hip replacements made of,35110,35110,0.8769934,17
877809,what metal are hip replacements made of,8484200,8484200,0.8764757,18
877809,what metal are hip replacements made of,5697589,5697589,0.8764688,19
877809,what metal are hip replacements made of,35106,35106,0.87636316,20
877809,what metal are hip replacements made of,4879501,4879501,0.8760423,21
877809,what metal are hip replacements made of,35112,35112,0.87585884,22
877809,what metal are hip replacements made of,7714171,7714171,0.87518847,23
877809,what metal are hip replacements made of,7952694,7952694,0.87467265,24
877809,what metal are hip replacements made of,4879503,4879503,0.87431824,25
877809,what metal are hip replacements made of,5758395,5758395,0.87387025,26
877809,what metal are hip replacements made of,8484191,8484191,0.87366736,27
877809,what metal are hip replacements made of,3879167,3879167,0.8710737,28
877809,what metal are hip replacements made of,7832039,7832039,0.87051666,29
877809,what metal are hip replacements made of,6680909,6680909,0.87049305,30
877809,what metal are hip replacements made of,7906970,7906970,0.86986864,31
877809,what metal are hip replacements made of,3328100,3328100,0.86921334,32
877809,what metal are hip replacements made of,3328098,3328098,0.86833215,33
877809,what metal are hip replacements made of,4402455,4402455,0.867311,34
877809,what metal are hip replacements made of,8484195,8484195,0.867226,35
877809,what metal are hip replacements made of,5695320,5695320,0.8657565,36
877809,what metal are hip replacements made of,2213765,2213765,0.8656485,37
877809,what metal are hip replacements made of,1550617,1550617,0.86453694,38
877809,what metal are hip replacements made of,1550615,1550615,0.863595,39
877809,what metal are hip replacements made of,1830189,1830189,0.8625715,40
877809,what metal are hip replacements made of,1550616,1550616,0.8625629,41
877809,what metal are hip replacements made of,7070855,7070855,0.86210227,42
877809,what metal are hip replacements made of,8659718,8659718,0.862046,43
877809,what metal are hip replacements made of,1550619,1550619,0.8617451,44
877809,what metal are hip replacements made of,7040017,7040017,0.86159277,45
877809,what metal are hip replacements made of,5196148,5196148,0.8613281,46
877809,what metal are hip replacements made of,1208595,1208595,0.86109596,47
877809,what metal are hip replacements made of,35114,35114,0.86011815,48
877809,what metal are hip replacements made of,1420115,1420115,0.8593503,49
877809,what metal are hip replacements made of,8720148,8720148,0.85932076,50
877809,what metal are hip replacements made of,3982277,3982277,0.8590052,51
877809,what metal are hip replacements made of,2213762,2213762,0.85874605,52
877809,what metal are hip replacements made of,1208598,1208598,0.8586862,53
877809,what metal are hip replacements made of,4534155,4534155,0.8581403,54
877809,what metal are hip replacements made of,3747467,3747467,0.85793257,55
877809,what metal are hip replacements made of,1335170,1335170,0.85789317,56
877809,what metal are hip replacements made of,5037396,5037396,0.85774493,57
877809,what metal are hip replacements made of,7906974,7906974,0.8574234,58
877809,what metal are hip replacements made of,7832037,7832037,0.856506,59
877809,what metal are hip replacements made of,4336906,4336906,0.8565041,60
877809,what metal are hip replacements made of,4336905,4336905,0.85592914,61
877809,what metal are hip replacements made of,658471,658471,0.8555436,62
877809,what metal are hip replacements made of,1050329,1050329,0.85552496,63
877809,what metal are hip replacements made of,1050326,1050326,0.8552988,64
877809,what metal are hip replacements made of,6306989,6306989,0.85524607,65
877809,what metal are hip replacements made of,4336908,4336908,0.8551191,66
877809,what metal are hip replacements made of,5758396,5758396,0.8550097,67
877809,what metal are hip replacements made of,8187051,8187051,0.85492265,68
877809,what metal are hip replacements made of,6704845,6704845,0.8547609,69
877809,what metal are hip replacements made of,6734209,6734209,0.8547083,70
877809,what metal are hip replacements made of,8511146,8511146,0.8546599,71
877809,what metal are hip replacements made of,4534156,4534156,0.8545978,72
877809,what metal are hip replacements made of,3879161,3879161,0.8544946,73
877809,what metal are hip replacements made of,2655144,2655144,0.8544555,74
877809,what metal are hip replacements made of,1550612,1550612,0.85440284,75
877809,what metal are hip replacements made of,6704838,6704838,0.85414636,76
877809,what metal are hip replacements made of,5196143,5196143,0.85412097,77
877809,what metal are hip replacements made of,119535,119535,0.8541012,78
877809,what metal are hip replacements made of,2213767,2213767,0.85379344,79
877809,what metal are hip replacements made of,3248714,3248714,0.8536769,80
877809,what metal are hip replacements made of,5758394,5758394,0.8536686,81
877809,what metal are hip replacements made of,4635482,4635482,0.8533554,82
877809,what metal are hip replacements made of,3879160,3879160,0.8531562,83
877809,what metal are hip replacements made of,6051060,6051060,0.8529271,84
877809,what metal are hip replacements made of,7346771,7346771,0.85288894,85
877809,what metal are hip replacements made of,5037395,5037395,0.8528305,86
877809,what metal are hip replacements made of,5037399,5037399,0.8528199,87
877809,what metal are hip replacements made of,4061455,4061455,0.8524222,88
877809,what metal are hip replacements made of,5941996,5941996,0.85242003,89
877809,what metal are hip replacements made of,5850349,5850349,0.8523257,90
877809,what metal are hip replacements made of,5092510,5092510,0.8518303,91
877809,what metal are hip replacements made of,907236,907236,0.85182,92
877809,what metal are hip replacements made of,6734208,6734208,0.851441,93
877809,what metal are hip replacements made of,6942014,6942014,0.85136425,94
877809,what metal are hip replacements made of,6306988,6306988,0.8512504,95
877809,what metal are hip replacements made of,1030818,1030818,0.85124433,96
877809,what metal are hip replacements made of,6734207,6734207,0.8512296,97
877809,what metal are hip replacements made of,3716286,3716286,0.8511871,98
877809,what metal are hip replacements made of,7156726,7156726,0.8507663,99
877809,what metal are hip replacements made of,5037393,5037393,0.8507354,100
877809,what metal are hip replacements made of,5416048,5416048,0.85065126,101
877809,what metal are hip replacements made of,1030811,1030811,0.850538,102
877809,what metal are hip replacements made of,3328103,3328103,0.85040903,103
877809,what metal are hip replacements made of,8592500,8592500,0.85037076,104
877809,what metal are hip replacements made of,6306991,6306991,0.85019,105
877809,what metal are hip replacements made of,8187052,8187052,0.85014725,106
877809,what metal are hip replacements made of,7040020,7040020,0.85012424,107
877809,what metal are hip replacements made of,6269999,6269999,0.8500818,108
877809,what metal are hip replacements made of,2781468,2781468,0.84997237,109
877809,what metal are hip replacements made of,5758393,5758393,0.8499233,110
877809,what metal are hip replacements made of,1856105,1856105,0.84988666,111
877809,what metal are hip replacements made of,4534161,4534161,0.84977037,112
877809,what metal are hip replacements made of,5092506,5092506,0.8497392,113
877809,what metal are hip replacements made of,1030813,1030813,0.8494942,114
877809,what metal are hip replacements made of,1821653,1821653,0.8493786,115
877809,what metal are hip replacements made of,4402457,4402457,0.8492861,116
877809,what metal are hip replacements made of,1355004,1355004,0.84925336,117
877809,what metal are hip replacements made of,6942008,6942008,0.84903383,118
877809,what metal are hip replacements made of,7380100,7380100,0.84896433,119
911232,what type of conflict does della face in o henry the gift of the magi,6928655,6928655,0.8947496,0
911232,what type of conflict does della face in o henry the gift of the magi,8816620,8816620,0.8753295,1
911232,what type of conflict does della face in o henry the gift of the magi,8816622,8816622,0.8512068,2
911232,what type of conflict does della face in o henry the gift of the magi,1879470,1879470,0.8393514,3
911232,what type of conflict does della face in o henry the gift of the magi,1879472,1879472,0.8270775,4
911232,what type of conflict does della face in o henry the gift of the magi,4967299,4967299,0.82605875,5
911232,what type of conflict does della face in o henry the gift of the magi,8816621,8816621,0.82256806,6
911232,what type of conflict does della face in o henry the gift of the magi,1879475,1879475,0.82162887,7
911232,what type of conflict does della face in o henry the gift of the magi,2999925,2999925,0.8215896,8
911232,what type of conflict does della face in o henry the gift of the magi,8757783,8757783,0.821489,9
911232,what type of conflict does della face in o henry the gift of the magi,1879474,1879474,0.8210446,10
911232,what type of conflict does della face in o henry the gift of the magi,8095847,8095847,0.8210113,11
911232,what type of conflict does della face in o henry the gift of the magi,8816626,8816626,0.8202735,12
911232,what type of conflict does della face in o henry the gift of the magi,8816617,8816617,0.81779575,13
911232,what type of conflict does della face in o henry the gift of the magi,2999933,2999933,0.8166852,14
911232,what type of conflict does della face in o henry the gift of the magi,1879471,1879471,0.81660473,15
911232,what type of conflict does della face in o henry the gift of the magi,2999929,2999929,0.81657195,16
911232,what type of conflict does della face in o henry the gift of the magi,4967291,4967291,0.80983686,17
911232,what type of conflict does della face in o henry the gift of the magi,2999924,2999924,0.80920625,18
911232,what type of conflict does della face in o henry the gift of the magi,3262012,3262012,0.8067297,19
911232,what type of conflict does della face in o henry the gift of the magi,2999927,2999927,0.80628717,20
911232,what type of conflict does della face in o henry the gift of the magi,8534943,8534943,0.80586964,21
911232,what type of conflict does della face in o henry the gift of the magi,4238479,4238479,0.80451405,22
911232,what type of conflict does della face in o henry the gift of the magi,2922409,2922409,0.8010801,23
911232,what type of conflict does della face in o henry the gift of the magi,6928649,6928649,0.80054295,24
911232,what type of conflict does della face in o henry the gift of the magi,2999928,2999928,0.79995024,25
911232,what type of conflict does della face in o henry the gift of the magi,2999931,2999931,0.79872835,26
911232,what type of conflict does della face in o henry the gift of the magi,8816625,8816625,0.79858696,27
911232,what type of conflict does della face in o henry the gift of the magi,2999930,2999930,0.7976649,28
911232,what type of conflict does della face in o henry the gift of the magi,4967294,4967294,0.7965553,29
911232,what type of conflict does della face in o henry the gift of the magi,3040892,3040892,0.79586387,30
911232,what type of conflict does della face in o henry the gift of the magi,2999932,2999932,0.7950757,31
911232,what type of conflict does della face in o henry the gift of the magi,7486723,7486723,0.79433155,32
911232,what type of conflict does della face in o henry the gift of the magi,6802317,6802317,0.7929914,33
911232,what type of conflict does della face in o henry the gift of the magi,3915058,3915058,0.7922598,34
911232,what type of conflict does della face in o henry the gift of the magi,4967298,4967298,0.7921853,35
911232,what type of conflict does della face in o henry the gift of the magi,6928653,6928653,0.7916482,36
911232,what type of conflict does della face in o henry the gift of the magi,866011,866011,0.7913976,37
911232,what type of conflict does della face in o henry the gift of the magi,1853201,1853201,0.79121345,38
911232,what type of conflict does della face in o henry the gift of the magi,2861555,2861555,0.7909656,39
911232,what type of conflict does della face in o henry the gift of the magi,2861551,2861551,0.790789,40
911232,what type of conflict does della face in o henry the gift of the magi,4967295,4967295,0.7899543,41
911232,what type of conflict does della face in o henry the gift of the magi,3976212,3976212,0.78898203,42
911232,what type of conflict does della face in o henry the gift of the magi,3035603,3035603,0.78863287,43
911232,what type of conflict does della face in o henry the gift of the magi,7229775,7229775,0.7886071,44
911232,what type of conflict does della face in o henry the gift of the magi,8757788,8757788,0.7884542,45
911232,what type of conflict does della face in o henry the gift of the magi,4331408,4331408,0.7882874,46
911232,what type of conflict does della face in o henry the gift of the magi,8095851,8095851,0.7882714,47
911232,what type of conflict does della face in o henry the gift of the magi,2098856,2098856,0.7877668,48
911232,what type of conflict does della face in o henry the gift of the magi,4625629,4625629,0.78758085,49
911232,what type of conflict does della face in o henry the gift of the magi,8819167,8819167,0.7873577,50
911232,what type of conflict does della face in o henry the gift of the magi,7612391,7612391,0.7871697,51
911232,what type of conflict does della face in o henry the gift of the magi,3915061,3915061,0.7871317,52
911232,what type of conflict does della face in o henry the gift of the magi,7726717,7726717,0.78699636,53
911232,what type of conflict does della face in o henry the gift of the magi,2878331,2878331,0.7866199,54
911232,what type of conflict does della face in o henry the gift of the magi,2861554,2861554,0.7865269,55
911232,what type of conflict does della face in o henry the gift of the magi,8484178,8484178,0.78649265,56
911232,what type of conflict does della face in o henry the gift of the magi,4967292,4967292,0.7859973,57
911232,what type of conflict does della face in o henry the gift of the magi,3915055,3915055,0.785982,58
911232,what type of conflict does della face in o henry the gift of the magi,5040651,5040651,0.78585815,59
911232,what type of conflict does della face in o henry the gift of the magi,8816624,8816624,0.78527135,60
911232,what type of conflict does della face in o henry the gift of the magi,4258209,4258209,0.78525007,61
911232,what type of conflict does della face in o henry the gift of the magi,3074304,3074304,0.7850853,62
911232,what type of conflict does della face in o henry the gift of the magi,2999926,2999926,0.7848003,63
911232,what type of conflict does della face in o henry the gift of the magi,2098855,2098855,0.7846793,64
911232,what type of conflict does della face in o henry the gift of the magi,8788140,8788140,0.7846571,65
911232,what type of conflict does della face in o henry the gift of the magi,534785,534785,0.7845619,66
911232,what type of conflict does della face in o henry the gift of the magi,4100712,4100712,0.7843703,67
911232,what type of conflict does della face in o henry the gift of the magi,4967296,4967296,0.7839689,68
911232,what type of conflict does della face in o henry the gift of the magi,2098854,2098854,0.783923,69
911232,what type of conflict does della face in o henry the gift of the magi,3349284,3349284,0.7837047,70
911232,what type of conflict does della face in o henry the gift of the magi,4229824,4229824,0.78363097,71
911232,what type of conflict does della face in o henry the gift of the magi,391510,391510,0.7836247,72
911232,what type of conflict does della face in o henry the gift of the magi,8185228,8185228,0.78344715,73
911232,what type of conflict does della face in o henry the gift of the magi,4344468,4344468,0.7834251,74
911232,what type of conflict does della face in o henry the gift of the magi,4623874,4623874,0.78330505,75
911232,what type of conflict does della face in o henry the gift of the magi,6903999,6903999,0.7831919,76
911232,what type of conflict does della face in o henry the gift of the magi,3473708,3473708,0.7831806,77
911232,what type of conflict does della face in o henry the gift of the magi,8479332,8479332,0.7830343,78
911232,what type of conflict does della face in o henry the gift of the magi,534789,534789,0.7828189,79
911232,what type of conflict does della face in o henry the gift of the magi,3695362,3695362,0.7827245,80
911232,what type of conflict does della face in o henry the gift of the magi,4875691,4875691,0.7824795,81
911232,what type of conflict does della face in o henry the gift of the magi,7244788,7244788,0.7822777,82
911232,what type of conflict does della face in o henry the gift of the magi,2673507,2673507,0.78202283,83
911232,what type of conflict does della face in o henry the gift of the magi,2015915,2015915,0.7815454,84
911232,what type of conflict does della face in o henry the gift of the magi,3065551,3065551,0.781234,85
911232,what type of conflict does della face in o henry the gift of the magi,8816618,8816618,0.78115153,86
911232,what type of conflict does della face in o henry the gift of the magi,248529,248529,0.7811106,87
911232,what type of conflict does della face in o henry the gift of the magi,2812379,2812379,0.781013,88
911232,what type of conflict does della face in o henry the gift of the magi,2630323,2630323,0.78099525,89
911232,what type of conflict does della face in o henry the gift of the magi,3679060,3679060,0.7809644,90
911232,what type of conflict does della face in o henry the gift of the magi,7486721,7486721,0.780933,91
911232,what type of conflict does della face in o henry the gift of the magi,8527136,8527136,0.78061604,92
911232,what type of conflict does della face in o henry the gift of the magi,3829551,3829551,0.7805817,93
911232,what type of conflict does della face in o henry the gift of the magi,2826061,2826061,0.78046095,94
911232,what type of conflict does della face in o henry the gift of the magi,4318235,4318235,0.7799087,95
911232,what type of conflict does della face in o henry the gift of the magi,7387589,7387589,0.77965117,96
911232,what type of conflict does della face in o henry the gift of the magi,7279109,7279109,0.77951884,97
911232,what type of conflict does della face in o henry the gift of the magi,3978987,3978987,0.7790424,98
911232,what type of conflict does della face in o henry the gift of the magi,2100444,2100444,0.77897155,99
911232,what type of conflict does della face in o henry the gift of the magi,2085037,2085037,0.7789413,100
911232,what type of conflict does della face in o henry the gift of the magi,248528,248528,0.77868676,101
911232,what type of conflict does della face in o henry the gift of the magi,6752612,6752612,0.7785449,102
911232,what type of conflict does della face in o henry the gift of the magi,5804589,5804589,0.7784059,103
911232,what type of conflict does della face in o henry the gift of the magi,8484177,8484177,0.7783848,104
911232,what type of conflict does della face in o henry the gift of the magi,4295290,4295290,0.7782583,105
911232,what type of conflict does della face in o henry the gift of the magi,7652312,7652312,0.77808654,106
911232,what type of conflict does della face in o henry the gift of the magi,7216296,7216296,0.7780699,107
911232,what type of conflict does della face in o henry the gift of the magi,8655018,8655018,0.7780223,108
911232,what type of conflict does della face in o henry the gift of the magi,8165016,8165016,0.7775572,109
911232,what type of conflict does della face in o henry the gift of the magi,4238478,4238478,0.77755475,110
911232,what type of conflict does della face in o henry the gift of the magi,5806941,5806941,0.777484,111
911232,what type of conflict does della face in o henry the gift of the magi,8605567,8605567,0.77741575,112
911232,what type of conflict does della face in o henry the gift of the magi,6342817,6342817,0.7771416,113
911232,what type of conflict does della face in o henry the gift of the magi,1674261,1674261,0.7770679,114
911232,what type of conflict does della face in o henry the gift of the magi,8638329,8638329,0.77702415,115
911232,what type of conflict does della face in o henry the gift of the magi,3915057,3915057,0.77693987,116
911232,what type of conflict does della face in o henry the gift of the magi,2251630,2251630,0.77676237,117
911232,what type of conflict does della face in o henry the gift of the magi,4008215,4008215,0.77675486,118
911232,what type of conflict does della face in o henry the gift of the magi,5380733,5380733,0.7766169,119
914916,what type of tissue are bronchioles,3057739,3057739,0.899421,0
914916,what type of tissue are bronchioles,3253279,3253279,0.8966001,1
914916,what type of tissue are bronchioles,8772521,8772521,0.89649874,2
914916,what type of tissue are bronchioles,4482576,4482576,0.8962363,3
914916,what type of tissue are bronchioles,3253278,3253278,0.8958238,4
914916,what type of tissue are bronchioles,1545743,1545743,0.89507914,5
914916,what type of tissue are bronchioles,1593795,1593795,0.8942791,6
914916,what type of tissue are bronchioles,8772525,8772525,0.89357746,7
914916,what type of tissue are bronchioles,2754113,2754113,0.89300764,8
914916,what type of tissue are bronchioles,8772517,8772517,0.8926488,9
914916,what type of tissue are bronchioles,8772516,8772516,0.8918532,10
914916,what type of tissue are bronchioles,4023897,4023897,0.89064884,11
914916,what type of tissue are bronchioles,5730357,5730357,0.8903316,12
914916,what type of tissue are bronchioles,3170839,3170839,0.8897455,13
914916,what type of tissue are bronchioles,3170840,3170840,0.88957435,14
914916,what type of tissue are bronchioles,8772520,8772520,0.88951564,15
914916,what type of tissue are bronchioles,8772519,8772519,0.8891386,16
914916,what type of tissue are bronchioles,7798480,7798480,0.8884388,17
914916,what type of tissue are bronchioles,4482577,4482577,0.88842887,18
914916,what type of tissue are bronchioles,1545741,1545741,0.8881122,19
914916,what type of tissue are bronchioles,1545740,1545740,0.8881073,20
914916,what type of tissue are bronchioles,7747319,7747319,0.8866888,21
914916,what type of tissue are bronchioles,2338701,2338701,0.8860681,22
914916,what type of tissue are bronchioles,1545742,1545742,0.8860452,23
914916,what type of tissue are bronchioles,1183905,1183905,0.88585496,24
914916,what type of tissue are bronchioles,3170857,3170857,0.8857074,25
914916,what type of tissue are bronchioles,2989234,2989234,0.88564247,26
914916,what type of tissue are bronchioles,7081903,7081903,0.8852452,27
914916,what type of tissue are bronchioles,7150649,7150649,0.8850795,28
914916,what type of tissue are bronchioles,7081901,7081901,0.88449514,29
914916,what type of tissue are bronchioles,4482574,4482574,0.8842394,30
914916,what type of tissue are bronchioles,1183903,1183903,0.8836244,31
914916,what type of tissue are bronchioles,2989235,2989235,0.88357157,32
914916,what type of tissue are bronchioles,3170836,3170836,0.8831974,33
914916,what type of tissue are bronchioles,1183904,1183904,0.88284445,34
914916,what type of tissue are bronchioles,593526,593526,0.8826874,35
914916,what type of tissue are bronchioles,7240123,7240123,0.88184524,36
914916,what type of tissue are bronchioles,2295412,2295412,0.8815472,37
914916,what type of tissue are bronchioles,5730355,5730355,0.8809193,38
914916,what type of tissue are bronchioles,4854255,4854255,0.88081944,39
914916,what type of tissue are bronchioles,5380650,5380650,0.88080084,40
914916,what type of tissue are bronchioles,5380647,5380647,0.8806511,41
914916,what type of tissue are bronchioles,1545735,1545735,0.88033247,42
914916,what type of tissue are bronchioles,1545738,1545738,0.8803305,43
914916,what type of tissue are bronchioles,4482575,4482575,0.87997854,44
914916,what type of tissue are bronchioles,5730358,5730358,0.8798367,45
914916,what type of tissue are bronchioles,306319,306319,0.87977576,46
914916,what type of tissue are bronchioles,4884201,4884201,0.87961817,47
914916,what type of tissue are bronchioles,3949623,3949623,0.8793349,48
914916,what type of tissue are bronchioles,4404247,4404247,0.8790996,49
914916,what type of tissue are bronchioles,6181169,6181169,0.87903225,50
914916,what type of tissue are bronchioles,5039690,5039690,0.87902784,51
914916,what type of tissue are bronchioles,5784911,5784911,0.8789683,52
914916,what type of tissue are bronchioles,5380648,5380648,0.8789009,53
914916,what type of tissue are bronchioles,3170837,3170837,0.8788575,54
914916,what type of tissue are bronchioles,5784912,5784912,0.8787873,55
914916,what type of tissue are bronchioles,4593606,4593606,0.8787403,56
914916,what type of tissue are bronchioles,5730351,5730351,0.87845194,57
914916,what type of tissue are bronchioles,585413,585413,0.87833244,58
914916,what type of tissue are bronchioles,1918908,1918908,0.87816465,59
914916,what type of tissue are bronchioles,3170834,3170834,0.87808454,60
914916,what type of tissue are bronchioles,1699107,1699107,0.8780798,61
914916,what type of tissue are bronchioles,3104982,3104982,0.8778394,62
914916,what type of tissue are bronchioles,6613409,6613409,0.8777319,63
914916,what type of tissue are bronchioles,1027218,1027218,0.8776782,64
914916,what type of tissue are bronchioles,1183908,1183908,0.8776717,65
914916,what type of tissue are bronchioles,593527,593527,0.877562,66
914916,what type of tissue are bronchioles,2047065,2047065,0.87724775,67
914916,what type of tissue are bronchioles,3530681,3530681,0.87716436,68
914916,what type of tissue are bronchioles,1183902,1183902,0.8770288,69
914916,what type of tissue are bronchioles,1872949,1872949,0.87702537,70
914916,what type of tissue are bronchioles,5681257,5681257,0.87699705,71
914916,what type of tissue are bronchioles,6818272,6818272,0.87690514,72
914916,what type of tissue are bronchioles,4571863,4571863,0.87676215,73
914916,what type of tissue are bronchioles,7747318,7747318,0.87675196,74
914916,what type of tissue are bronchioles,3000228,3000228,0.8765678,75
914916,what type of tissue are bronchioles,1501494,1501494,0.87652576,76
914916,what type of tissue are bronchioles,8226706,8226706,0.87630236,77
914916,what type of tissue are bronchioles,5019062,5019062,0.87620986,78
914916,what type of tissue are bronchioles,4794724,4794724,0.8760059,79
914916,what type of tissue are bronchioles,5039696,5039696,0.8759842,80
914916,what type of tissue are bronchioles,2989236,2989236,0.8759487,81
914916,what type of tissue are bronchioles,76878,76878,0.8757963,82
914916,what type of tissue are bronchioles,593534,593534,0.8755823,83
914916,what type of tissue are bronchioles,2463781,2463781,0.8753712,84
914916,what type of tissue are bronchioles,7747312,7747312,0.8752183,85
914916,what type of tissue are bronchioles,6222961,6222961,0.87512255,86
914916,what type of tissue are bronchioles,2338697,2338697,0.8750584,87
914916,what type of tissue are bronchioles,7788936,7788936,0.87494385,88
914916,what type of tissue are bronchioles,76877,76877,0.87485677,89
914916,what type of tissue are bronchioles,8772518,8772518,0.8747666,90
914916,what type of tissue are bronchioles,8563840,8563840,0.87466764,91
914916,what type of tissue are bronchioles,1273067,1273067,0.8746264,92
914916,what type of tissue are bronchioles,1702009,1702009,0.8746031,93
914916,what type of tissue are bronchioles,4361603,4361603,0.8745545,94
914916,what type of tissue are bronchioles,3756881,3756881,0.8744187,95
914916,what type of tissue are bronchioles,6947198,6947198,0.8742169,96
914916,what type of tissue are bronchioles,3594677,3594677,0.87377715,97
914916,what type of tissue are bronchioles,3530685,3530685,0.8733651,98
914916,what type of tissue are bronchioles,5747079,5747079,0.87326443,99
914916,what type of tissue are bronchioles,1444921,1444921,0.8732026,100
914916,what type of tissue are bronchioles,7747316,7747316,0.8732023,101
914916,what type of tissue are bronchioles,4425458,4425458,0.8731977,102
914916,what type of tissue are bronchioles,2682025,2682025,0.8731653,103
914916,what type of tissue are bronchioles,5681262,5681262,0.8731514,104
914916,what type of tissue are bronchioles,2338692,2338692,0.87301195,105
914916,what type of tissue are bronchioles,4591395,4591395,0.8729475,106
914916,what type of tissue are bronchioles,6181163,6181163,0.8729427,107
914916,what type of tissue are bronchioles,6613410,6613410,0.87291276,108
914916,what type of tissue are bronchioles,7488687,7488687,0.87263095,109
