qid,docid,docno,rank,score,query
730539,3320012,3320012,6,22.767127990722656,what is chronometer who invented it
730539,2666443,2666443,7,22.386642456054688,what is chronometer who invented it
730539,239231,239231,8,22.30376625061035,what is chronometer who invented it
730539,8276222,8276222,9,21.845678329467773,what is chronometer who invented it
730539,8276223,8276223,10,21.68536949157715,what is chronometer who invented it
730539,8577882,8577882,10,21.68536949157715,what is chronometer who invented it
730539,2666442,2666442,12,21.541263580322266,what is chronometer who invented it
730539,3476824,3476824,13,21.135082244873047,what is chronometer who invented it
730539,8728494,8728494,14,21.122676849365234,what is chronometer who invented it
730539,8276217,8276217,15,21.097143173217773,what is chronometer who invented it
730539,2351414,2351414,16,20.95745086669922,what is chronometer who invented it
730539,8577879,8577879,17,20.89938163757324,what is chronometer who invented it
730539,437275,437275,18,20.83794403076172,what is chronometer who invented it
730539,8577875,8577875,19,20.834903717041016,what is chronometer who invented it
730539,1625674,1625674,20,20.69753646850586,what is chronometer who invented it
730539,1625670,1625670,21,20.63866424560547,what is chronometer who invented it
730539,4539973,4539973,22,20.59918785095215,what is chronometer who invented it
730539,3944257,3944257,23,20.53787612915039,what is chronometer who invented it
730539,8276221,8276221,24,20.39704132080078,what is chronometer who invented it
730539,8276225,8276225,25,20.36222648620605,what is chronometer who invented it
730539,1625665,1625665,26,20.015987396240234,what is chronometer who invented it
730539,2574020,2574020,27,19.85104751586914,what is chronometer who invented it
730539,6844910,6844910,28,19.84214782714844,what is chronometer who invented it
730539,1965751,1965751,29,19.775819778442383,what is chronometer who invented it
730539,4400410,4400410,30,19.773399353027344,what is chronometer who invented it
730539,1965747,1965747,31,19.642335891723636,what is chronometer who invented it
730539,7916064,7916064,32,19.61566734313965,what is chronometer who invented it
730539,2364426,2364426,33,19.523441314697266,what is chronometer who invented it
730539,4539974,4539974,34,19.50334358215332,what is chronometer who invented it
730539,2924875,2924875,35,19.498985290527344,what is chronometer who invented it
730539,1520031,1520031,36,19.46900177001953,what is chronometer who invented it
730539,5452884,5452884,37,19.457481384277344,what is chronometer who invented it
730539,437274,437274,38,19.28119468688965,what is chronometer who invented it
730539,2364431,2364431,39,19.24233627319336,what is chronometer who invented it
730539,1520038,1520038,40,19.22286605834961,what is chronometer who invented it
730539,437276,437276,41,19.16317367553711,what is chronometer who invented it
730539,2542802,2542802,42,19.15410423278809,what is chronometer who invented it
730539,4885113,4885113,43,19.10304832458496,what is chronometer who invented it
730539,340545,340545,44,19.09335327148437,what is chronometer who invented it
730539,7153290,7153290,45,18.9661922454834,what is chronometer who invented it
730539,3984219,3984219,46,18.95068359375,what is chronometer who invented it
730539,2666437,2666437,47,18.942602157592773,what is chronometer who invented it
730539,7832360,7832360,48,18.92389297485352,what is chronometer who invented it
730539,1625667,1625667,49,18.91539764404297,what is chronometer who invented it
730539,538233,538233,50,18.895109176635746,what is chronometer who invented it
730539,2296490,2296490,51,18.836444854736328,what is chronometer who invented it
730539,8808558,8808558,52,18.823131561279297,what is chronometer who invented it
730539,8413912,8413912,53,18.8228759765625,what is chronometer who invented it
730539,8276219,8276219,54,18.816547393798828,what is chronometer who invented it
730539,7122722,7122722,55,18.815990447998047,what is chronometer who invented it
730539,4920717,4920717,56,18.78716278076172,what is chronometer who invented it
730539,7064628,7064628,57,18.733131408691406,what is chronometer who invented it
730539,7122723,7122723,58,18.713058471679688,what is chronometer who invented it
730539,5347636,5347636,59,18.685211181640625,what is chronometer who invented it
730539,4568478,4568478,60,18.681962966918945,what is chronometer who invented it
730539,4920722,4920722,61,18.679920196533203,what is chronometer who invented it
730539,1520037,1520037,62,18.6085205078125,what is chronometer who invented it
730539,3194402,3194402,63,18.603979110717773,what is chronometer who invented it
730539,3312784,3312784,64,18.59905242919922,what is chronometer who invented it
730539,2570912,2570912,65,18.59758758544922,what is chronometer who invented it
730539,4397647,4397647,66,18.59430313110352,what is chronometer who invented it
730539,402967,402967,67,18.58675575256348,what is chronometer who invented it
730539,1405428,1405428,68,18.584129333496094,what is chronometer who invented it
730539,2570913,2570913,69,18.556116104125977,what is chronometer who invented it
730539,1936658,1936658,70,18.51740455627441,what is chronometer who invented it
730539,4354936,4354936,71,18.50748443603516,what is chronometer who invented it
730539,8577876,8577876,72,18.502456665039062,what is chronometer who invented it
730539,4519157,4519157,73,18.45186424255371,what is chronometer who invented it
730539,5347630,5347630,74,18.43328285217285,what is chronometer who invented it
730539,7122719,7122719,75,18.420373916625977,what is chronometer who invented it
730539,4920719,4920719,76,18.41987419128418,what is chronometer who invented it
730539,4920721,4920721,77,18.40436553955078,what is chronometer who invented it
730539,3743093,3743093,78,18.379528045654297,what is chronometer who invented it
730539,5301041,5301041,79,18.357349395751957,what is chronometer who invented it
730539,7122720,7122720,80,18.34928703308105,what is chronometer who invented it
730539,8220533,8220533,81,18.33750534057617,what is chronometer who invented it
730539,1625673,1625673,82,18.325580596923828,what is chronometer who invented it
730539,2572862,2572862,83,18.30265235900879,what is chronometer who invented it
730539,2570918,2570918,84,18.274822235107425,what is chronometer who invented it
730539,2735421,2735421,85,18.26178932189941,what is chronometer who invented it
730539,1965750,1965750,86,18.2456111907959,what is chronometer who invented it
730539,7530306,7530306,87,18.245454788208008,what is chronometer who invented it
730539,2503425,2503425,88,18.24049568176269,what is chronometer who invented it
730539,1520035,1520035,89,18.22478485107422,what is chronometer who invented it
730539,2215046,2215046,90,18.2220458984375,what is chronometer who invented it
730539,2299741,2299741,91,18.22005271911621,what is chronometer who invented it
730539,7764445,7764445,92,18.215229034423828,what is chronometer who invented it
730539,2348476,2348476,93,18.211669921875,what is chronometer who invented it
730539,2747242,2747242,94,18.19770812988281,what is chronometer who invented it
730539,8577881,8577881,95,18.191837310791016,what is chronometer who invented it
730539,3475617,3475617,96,18.181663513183597,what is chronometer who invented it
730539,1520036,1520036,97,18.178083419799805,what is chronometer who invented it
730539,3728646,3728646,98,18.174278259277344,what is chronometer who invented it
730539,6605711,6605711,99,18.17298889160156,what is chronometer who invented it
768208,52157,52157,0,26.63467788696289,what is mamey
768208,52158,52158,1,26.031124114990234,what is mamey
768208,52155,52155,2,26.01521110534668,what is mamey
768208,3171396,3171396,3,25.776779174804688,what is mamey
768208,52162,52162,4,25.03251266479492,what is mamey
768208,8615154,8615154,5,23.842567443847656,what is mamey
768208,52159,52159,6,23.81591033935547,what is mamey
768208,8436330,8436330,7,23.60713005065918,what is mamey
768208,8436328,8436328,8,23.45325088500977,what is mamey
768208,3171399,3171399,9,23.395551681518555,what is mamey
768208,240435,240435,10,23.12723159790039,what is mamey
768208,8436335,8436335,11,22.988170623779297,what is mamey
768208,3710762,3710762,12,22.6678409576416,what is mamey
768208,52163,52163,13,22.539295196533203,what is mamey
768208,701872,701872,14,22.498035430908203,what is mamey
768208,4086014,4086014,15,22.478450775146484,what is mamey
768208,7652357,7652357,16,22.454425811767575,what is mamey
768208,1937945,1937945,17,22.26952362060547,what is mamey
768208,6079523,6079523,18,22.18779754638672,what is mamey
768208,2824476,2824476,19,22.1281795501709,what is mamey
768208,3691770,3691770,20,22.080394744873047,what is mamey
768208,52161,52161,21,21.98502349853516,what is mamey
768208,3171397,3171397,22,21.931177139282227,what is mamey
768208,3171395,3171395,23,21.75819969177246,what is mamey
768208,8525681,8525681,24,21.74877548217773,what is mamey
768208,3710766,3710766,25,21.737106323242188,what is mamey
768208,3171398,3171398,26,21.66202163696289,what is mamey
768208,531037,531037,27,21.658313751220703,what is mamey
768208,52160,52160,28,21.655536651611328,what is mamey
768208,8538964,8538964,29,21.62108993530273,what is mamey
768208,4213915,4213915,30,21.609806060791016,what is mamey
768208,8381368,8381368,31,21.58868408203125,what is mamey
768208,1990607,1990607,32,21.54868698120117,what is mamey
768208,6187147,6187147,33,21.53919982910156,what is mamey
768208,52156,52156,34,21.52961158752441,what is mamey
768208,1635083,1635083,35,21.51855087280273,what is mamey
768208,4200852,4200852,36,21.50484085083008,what is mamey
768208,2364825,2364825,37,21.46556854248047,what is mamey
768208,1730946,1730946,38,21.462594985961918,what is mamey
768208,8198999,8198999,39,21.453880310058597,what is mamey
768208,3856825,3856825,40,21.44220733642578,what is mamey
768208,6079522,6079522,41,21.43774032592773,what is mamey
768208,1631513,1631513,42,21.43216323852539,what is mamey
768208,6079524,6079524,43,21.401479721069336,what is mamey
768208,1692809,1692809,44,21.398794174194336,what is mamey
768208,7142401,7142401,45,21.378231048583984,what is mamey
768208,8615155,8615155,46,21.36540031433105,what is mamey
768208,1119616,1119616,47,21.348953247070312,what is mamey
768208,5877939,5877939,48,21.340091705322266,what is mamey
768208,1838349,1838349,49,21.325084686279297,what is mamey
768208,7811354,7811354,50,21.307153701782227,what is mamey
768208,5610998,5610998,51,21.303787231445312,what is mamey
768208,701870,701870,52,21.303077697753903,what is mamey
768208,1119614,1119614,53,21.28706741333008,what is mamey
768208,2347695,2347695,54,21.276899337768555,what is mamey
768208,7282837,7282837,55,21.244478225708008,what is mamey
768208,502011,502011,56,21.206178665161133,what is mamey
768208,1448706,1448706,57,21.200653076171875,what is mamey
768208,3706977,3706977,58,21.172325134277344,what is mamey
768208,2062040,2062040,59,21.171417236328125,what is mamey
768208,813102,813102,60,21.169389724731445,what is mamey
768208,7977009,7977009,61,21.150129318237305,what is mamey
768208,1140066,1140066,62,21.140098571777344,what is mamey
768208,3624632,3624632,63,21.13894462585449,what is mamey
768208,4672958,4672958,64,21.13550567626953,what is mamey
768208,4148409,4148409,65,21.114261627197266,what is mamey
768208,7430841,7430841,66,21.10106086730957,what is mamey
768208,252860,252860,67,21.100086212158203,what is mamey
768208,5852548,5852548,68,21.094402313232425,what is mamey
768208,5486674,5486674,69,21.06842803955078,what is mamey
768208,2347701,2347701,70,21.051815032958984,what is mamey
768208,5332245,5332245,71,21.03760528564453,what is mamey
768208,1657576,1657576,72,21.03412628173828,what is mamey
768208,4086007,4086007,73,21.029830932617188,what is mamey
768208,531035,531035,74,21.027359008789062,what is mamey
768208,7465385,7465385,75,21.025367736816406,what is mamey
768208,3706976,3706976,76,21.01897430419922,what is mamey
768208,5861670,5861670,77,21.01688003540039,what is mamey
768208,25577,25577,78,21.015663146972656,what is mamey
768208,4218565,4218565,79,21.007247924804688,what is mamey
768208,8670315,8670315,80,21.00662612915039,what is mamey
768208,7246449,7246449,81,21.0019474029541,what is mamey
768208,1658282,1658282,82,21.00149154663086,what is mamey
768208,2972439,2972439,83,20.99378967285156,what is mamey
768208,5222129,5222129,84,20.99245834350586,what is mamey
768208,2009137,2009137,85,20.984539031982425,what is mamey
768208,3171401,3171401,86,20.961082458496094,what is mamey
768208,3646983,3646983,87,20.95370483398437,what is mamey
768208,7907284,7907284,88,20.95360565185547,what is mamey
768208,1723352,1723352,89,20.949970245361328,what is mamey
768208,1838353,1838353,90,20.929594039916992,what is mamey
768208,4684728,4684728,91,20.919023513793945,what is mamey
768208,7504323,7504323,92,20.91750907897949,what is mamey
768208,6771696,6771696,93,20.915475845336918,what is mamey
768208,827912,827912,94,20.911792755126957,what is mamey
768208,2073546,2073546,95,20.908992767333984,what is mamey
768208,1140064,1140064,96,20.905420303344727,what is mamey
768208,8119853,8119853,97,20.893360137939453,what is mamey
768208,5222138,5222138,98,20.890792846679688,what is mamey
768208,7538028,7538028,99,20.852222442626957,what is mamey
877809,1550610,1550610,0,25.19232177734375,what metal are hip replacements made of
877809,4888929,4888929,1,24.90990447998047,what metal are hip replacements made of
877809,35111,35111,2,24.48025131225586,what metal are hip replacements made of
877809,4888932,4888932,3,24.39424133300781,what metal are hip replacements made of
877809,7050366,7050366,4,24.281726837158203,what metal are hip replacements made of
877809,1550613,1550613,5,23.940601348876957,what metal are hip replacements made of
877809,35109,35109,6,23.4383544921875,what metal are hip replacements made of
877809,8659718,8659718,7,23.034467697143555,what metal are hip replacements made of
877809,1550611,1550611,8,22.7204704284668,what metal are hip replacements made of
877809,3328098,3328098,9,22.61594009399414,what metal are hip replacements made of
877809,4888926,4888926,10,22.551345825195312,what metal are hip replacements made of
877809,7952694,7952694,11,22.53961944580078,what metal are hip replacements made of
877809,1050327,1050327,12,22.473567962646484,what metal are hip replacements made of
877809,1335170,1335170,13,22.133094787597656,what metal are hip replacements made of
877809,35114,35114,14,22.132984161376957,what metal are hip replacements made of
877809,8703650,8703650,15,21.96637535095215,what metal are hip replacements made of
877809,3879167,3879167,16,21.84945678710937,what metal are hip replacements made of
877809,3328100,3328100,17,21.758066177368164,what metal are hip replacements made of
877809,35108,35108,18,21.635189056396484,what metal are hip replacements made of
877809,2515032,2515032,19,21.53705406188965,what metal are hip replacements made of
877809,35110,35110,20,21.52803421020508,what metal are hip replacements made of
877809,7040017,7040017,21,21.52469253540039,what metal are hip replacements made of
877809,4635482,4635482,22,21.42248916625977,what metal are hip replacements made of
877809,5196143,5196143,23,21.380189895629883,what metal are hip replacements made of
877809,3747467,3747467,24,21.298126220703125,what metal are hip replacements made of
877809,2213765,2213765,25,21.285499572753903,what metal are hip replacements made of
877809,3716286,3716286,26,21.25759506225586,what metal are hip replacements made of
877809,4879503,4879503,27,21.10773468017578,what metal are hip replacements made of
877809,7040022,7040022,28,21.06157112121582,what metal are hip replacements made of
877809,1030813,1030813,29,21.03487777709961,what metal are hip replacements made of
877809,1550619,1550619,30,20.78874015808105,what metal are hip replacements made of
877809,35113,35113,31,20.68994903564453,what metal are hip replacements made of
877809,7906970,7906970,32,20.615039825439453,what metal are hip replacements made of
877809,35115,35115,33,20.60940170288086,what metal are hip replacements made of
877809,7176586,7176586,34,20.568782806396484,what metal are hip replacements made of
877809,1550616,1550616,35,20.54654693603516,what metal are hip replacements made of
877809,7346771,7346771,36,20.46204948425293,what metal are hip replacements made of
877809,35106,35106,37,20.423362731933597,what metal are hip replacements made of
877809,2781468,2781468,38,20.38705444335937,what metal are hip replacements made of
877809,6704838,6704838,39,20.29100608825684,what metal are hip replacements made of
877809,5037396,5037396,40,20.27825736999512,what metal are hip replacements made of
877809,4336905,4336905,41,20.27724838256836,what metal are hip replacements made of
877809,3982277,3982277,42,20.207183837890625,what metal are hip replacements made of
877809,2640804,2640804,43,20.14123916625977,what metal are hip replacements made of
877809,2298374,2298374,44,20.127660751342773,what metal are hip replacements made of
877809,1550615,1550615,45,20.043514251708984,what metal are hip replacements made of
877809,5940393,5940393,46,20.03768348693848,what metal are hip replacements made of
877809,4336908,4336908,47,19.952390670776367,what metal are hip replacements made of
877809,1622320,1622320,48,19.94167709350586,what metal are hip replacements made of
877809,4336906,4336906,49,19.878448486328125,what metal are hip replacements made of
877809,5850349,5850349,50,19.863733291625977,what metal are hip replacements made of
877809,2001299,2001299,51,19.78826713562012,what metal are hip replacements made of
877809,2246356,2246356,52,19.77230453491211,what metal are hip replacements made of
877809,955828,955828,53,19.76639175415039,what metal are hip replacements made of
877809,5940394,5940394,54,19.7653923034668,what metal are hip replacements made of
877809,7714171,7714171,55,19.621532440185547,what metal are hip replacements made of
877809,7314447,7314447,56,19.600976943969727,what metal are hip replacements made of
877809,1718300,1718300,57,19.58331298828125,what metal are hip replacements made of
877809,8592235,8592235,58,19.57607650756836,what metal are hip replacements made of
877809,35107,35107,59,19.53764915466309,what metal are hip replacements made of
877809,8041772,8041772,60,19.507680892944336,what metal are hip replacements made of
877809,5416048,5416048,61,19.487489700317383,what metal are hip replacements made of
877809,7314446,7314446,62,19.469301223754883,what metal are hip replacements made of
877809,8180277,8180277,63,19.45505714416504,what metal are hip replacements made of
877809,1830189,1830189,64,19.391284942626957,what metal are hip replacements made of
877809,1495853,1495853,65,19.368549346923828,what metal are hip replacements made of
877809,3884271,3884271,66,19.324501037597656,what metal are hip replacements made of
877809,2776124,2776124,67,19.291202545166016,what metal are hip replacements made of
877809,8484200,8484200,68,19.28770446777344,what metal are hip replacements made of
877809,1050329,1050329,69,19.226362228393555,what metal are hip replacements made of
877809,5695320,5695320,70,19.221942901611328,what metal are hip replacements made of
877809,8592236,8592236,71,19.22139358520508,what metal are hip replacements made of
877809,7899848,7899848,72,19.220993041992188,what metal are hip replacements made of
877809,4949147,4949147,73,19.21755027770996,what metal are hip replacements made of
877809,8234291,8234291,74,19.2047176361084,what metal are hip replacements made of
877809,2815644,2815644,75,19.130374908447266,what metal are hip replacements made of
877809,7602948,7602948,76,19.130199432373047,what metal are hip replacements made of
877809,6942008,6942008,77,19.129732131958008,what metal are hip replacements made of
877809,1495856,1495856,78,19.074052810668945,what metal are hip replacements made of
877809,298823,298823,79,19.025657653808597,what metal are hip replacements made of
877809,1030818,1030818,80,19.02361297607422,what metal are hip replacements made of
877809,7714177,7714177,81,19.00175666809082,what metal are hip replacements made of
877809,5037395,5037395,82,18.99678039550781,what metal are hip replacements made of
877809,7314445,7314445,83,18.99099540710449,what metal are hip replacements made of
877809,2503278,2503278,84,18.99063873291016,what metal are hip replacements made of
877809,6719087,6719087,85,18.9773063659668,what metal are hip replacements made of
877809,7133448,7133448,86,18.97480773925781,what metal are hip replacements made of
877809,5758395,5758395,87,18.971450805664062,what metal are hip replacements made of
877809,1784073,1784073,88,18.96812438964844,what metal are hip replacements made of
877809,1104589,1104589,89,18.95787811279297,what metal are hip replacements made of
877809,4888927,4888927,90,18.942779541015625,what metal are hip replacements made of
877809,6374245,6374245,91,18.89483070373535,what metal are hip replacements made of
877809,4888931,4888931,92,18.871479034423828,what metal are hip replacements made of
877809,5697589,5697589,93,18.867504119873047,what metal are hip replacements made of
877809,2267425,2267425,94,18.864913940429688,what metal are hip replacements made of
877809,3716290,3716290,95,18.85902404785156,what metal are hip replacements made of
877809,8240722,8240722,96,18.848167419433597,what metal are hip replacements made of
877809,1090219,1090219,97,18.82506561279297,what metal are hip replacements made of
877809,724406,724406,98,18.808277130126957,what metal are hip replacements made of
877809,801593,801593,99,18.80654525756836,what metal are hip replacements made of
911232,8816622,8816622,0,21.99334526062012,what type of conflict does della face in o henry the gift of the magi
911232,6928655,6928655,1,21.44478225708008,what type of conflict does della face in o henry the gift of the magi
911232,8816620,8816620,2,20.966552734375,what type of conflict does della face in o henry the gift of the magi
911232,2999933,2999933,3,17.755088806152344,what type of conflict does della face in o henry the gift of the magi
911232,8816626,8816626,4,17.180625915527344,what type of conflict does della face in o henry the gift of the magi
911232,1551908,1551908,5,17.07451629638672,what type of conflict does della face in o henry the gift of the magi
911232,1879470,1879470,6,16.972881317138672,what type of conflict does della face in o henry the gift of the magi
911232,2999930,2999930,7,16.877643585205078,what type of conflict does della face in o henry the gift of the magi
911232,6928653,6928653,8,16.31385040283203,what type of conflict does della face in o henry the gift of the magi
911232,2999929,2999929,9,16.131351470947266,what type of conflict does della face in o henry the gift of the magi
911232,2999924,2999924,10,15.929588317871094,what type of conflict does della face in o henry the gift of the magi
911232,6928649,6928649,11,15.905925750732422,what type of conflict does della face in o henry the gift of the magi
911232,4238478,4238478,12,15.895898818969728,what type of conflict does della face in o henry the gift of the magi
911232,7206446,7206446,13,15.871475219726562,what type of conflict does della face in o henry the gift of the magi
911232,4967294,4967294,14,15.831260681152344,what type of conflict does della face in o henry the gift of the magi
911232,7206443,7206443,15,15.809690475463867,what type of conflict does della face in o henry the gift of the magi
911232,1879472,1879472,16,15.714336395263672,what type of conflict does della face in o henry the gift of the magi
911232,1879475,1879475,17,15.66737174987793,what type of conflict does della face in o henry the gift of the magi
911232,3243358,3243358,18,15.616469383239746,what type of conflict does della face in o henry the gift of the magi
911232,2999926,2999926,19,15.610339164733888,what type of conflict does della face in o henry the gift of the magi
911232,258825,258825,20,15.605992317199709,what type of conflict does della face in o henry the gift of the magi
911232,4161114,4161114,21,15.60331916809082,what type of conflict does della face in o henry the gift of the magi
911232,4967291,4967291,22,15.526994705200195,what type of conflict does della face in o henry the gift of the magi
911232,1879474,1879474,23,15.515375137329102,what type of conflict does della face in o henry the gift of the magi
911232,8697479,8697479,24,15.486028671264648,what type of conflict does della face in o henry the gift of the magi
911232,4238479,4238479,25,15.446462631225586,what type of conflict does della face in o henry the gift of the magi
911232,1551910,1551910,26,15.25676155090332,what type of conflict does della face in o henry the gift of the magi
911232,601739,601739,27,15.121731758117676,what type of conflict does della face in o henry the gift of the magi
911232,8839196,8839196,28,15.05697250366211,what type of conflict does della face in o henry the gift of the magi
911232,907979,907979,29,15.008663177490234,what type of conflict does della face in o henry the gift of the magi
911232,4625629,4625629,30,14.980552673339844,what type of conflict does della face in o henry the gift of the magi
911232,7844431,7844431,31,14.836586952209473,what type of conflict does della face in o henry the gift of the magi
911232,7164800,7164800,32,14.8343505859375,what type of conflict does della face in o henry the gift of the magi
911232,7723762,7723762,33,14.820638656616213,what type of conflict does della face in o henry the gift of the magi
911232,1431887,1431887,34,14.81855297088623,what type of conflict does della face in o henry the gift of the magi
911232,7279109,7279109,35,14.768081665039062,what type of conflict does della face in o henry the gift of the magi
911232,7726659,7726659,36,14.767335891723633,what type of conflict does della face in o henry the gift of the magi
911232,4967299,4967299,37,14.722801208496094,what type of conflict does della face in o henry the gift of the magi
911232,248529,248529,38,14.654825210571287,what type of conflict does della face in o henry the gift of the magi
911232,4053630,4053630,39,14.648171424865724,what type of conflict does della face in o henry the gift of the magi
911232,2999925,2999925,40,14.627788543701172,what type of conflict does della face in o henry the gift of the magi
911232,5308118,5308118,41,14.564379692077637,what type of conflict does della face in o henry the gift of the magi
911232,4729168,4729168,42,14.549617767333984,what type of conflict does della face in o henry the gift of the magi
911232,601743,601743,43,14.54330825805664,what type of conflict does della face in o henry the gift of the magi
911232,2576948,2576948,44,14.541412353515623,what type of conflict does della face in o henry the gift of the magi
911232,2219822,2219822,45,14.53416633605957,what type of conflict does della face in o henry the gift of the magi
911232,2100444,2100444,46,14.52853012084961,what type of conflict does della face in o henry the gift of the magi
911232,4625622,4625622,47,14.526296615600586,what type of conflict does della face in o henry the gift of the magi
911232,2663777,2663777,48,14.509570121765137,what type of conflict does della face in o henry the gift of the magi
911232,3349284,3349284,49,14.477922439575195,what type of conflict does della face in o henry the gift of the magi
911232,4333546,4333546,50,14.447332382202148,what type of conflict does della face in o henry the gift of the magi
911232,6043519,6043519,51,14.44175624847412,what type of conflict does della face in o henry the gift of the magi
911232,258832,258832,52,14.43581771850586,what type of conflict does della face in o henry the gift of the magi
911232,5202212,5202212,53,14.428893089294434,what type of conflict does della face in o henry the gift of the magi
911232,4053629,4053629,54,14.420467376708984,what type of conflict does della face in o henry the gift of the magi
911232,5229519,5229519,55,14.412345886230469,what type of conflict does della face in o henry the gift of the magi
911232,4053628,4053628,56,14.35841178894043,what type of conflict does della face in o henry the gift of the magi
911232,4658634,4658634,57,14.356032371520996,what type of conflict does della face in o henry the gift of the magi
911232,8701769,8701769,58,14.350473403930664,what type of conflict does della face in o henry the gift of the magi
911232,5004740,5004740,59,14.345459938049316,what type of conflict does della face in o henry the gift of the magi
911232,2098855,2098855,60,14.340276718139648,what type of conflict does della face in o henry the gift of the magi
911232,2999932,2999932,61,14.324856758117676,what type of conflict does della face in o henry the gift of the magi
911232,8605567,8605567,62,14.3209228515625,what type of conflict does della face in o henry the gift of the magi
911232,2519539,2519539,63,14.317598342895508,what type of conflict does della face in o henry the gift of the magi
911232,2098854,2098854,64,14.298295974731444,what type of conflict does della face in o henry the gift of the magi
911232,5455203,5455203,65,14.297951698303224,what type of conflict does della face in o henry the gift of the magi
911232,4248291,4248291,66,14.28505802154541,what type of conflict does della face in o henry the gift of the magi
911232,8501529,8501529,67,14.260161399841309,what type of conflict does della face in o henry the gift of the magi
911232,8811998,8811998,68,14.239938735961914,what type of conflict does della face in o henry the gift of the magi
911232,2861547,2861547,69,14.217291831970217,what type of conflict does della face in o henry the gift of the magi
911232,6606241,6606241,70,14.200298309326172,what type of conflict does della face in o henry the gift of the magi
911232,1699562,1699562,71,14.165334701538086,what type of conflict does della face in o henry the gift of the magi
911232,4384320,4384320,72,14.138177871704102,what type of conflict does della face in o henry the gift of the magi
911232,8095854,8095854,73,14.12027072906494,what type of conflict does della face in o henry the gift of the magi
911232,3915055,3915055,74,14.116703033447266,what type of conflict does della face in o henry the gift of the magi
911232,1674261,1674261,75,14.108348846435549,what type of conflict does della face in o henry the gift of the magi
911232,5040651,5040651,76,14.103195190429688,what type of conflict does della face in o henry the gift of the magi
911232,5314685,5314685,77,14.092546463012695,what type of conflict does della face in o henry the gift of the magi
911232,1699556,1699556,78,14.086570739746094,what type of conflict does della face in o henry the gift of the magi
911232,8605563,8605563,79,14.08481502532959,what type of conflict does della face in o henry the gift of the magi
911232,1879471,1879471,80,14.082904815673828,what type of conflict does della face in o henry the gift of the magi
911232,6539076,6539076,81,14.07868194580078,what type of conflict does della face in o henry the gift of the magi
911232,1431894,1431894,82,14.06788158416748,what type of conflict does della face in o henry the gift of the magi
911232,8382177,8382177,83,14.05305004119873,what type of conflict does della face in o henry the gift of the magi
911232,607372,607372,84,14.052682876586914,what type of conflict does della face in o henry the gift of the magi
911232,2667933,2667933,85,14.048860549926758,what type of conflict does della face in o henry the gift of the magi
911232,3887293,3887293,86,14.04670524597168,what type of conflict does della face in o henry the gift of the magi
911232,2861554,2861554,87,14.021709442138672,what type of conflict does della face in o henry the gift of the magi
911232,3976212,3976212,88,14.012928009033203,what type of conflict does della face in o henry the gift of the magi
911232,4227582,4227582,89,14.008208274841309,what type of conflict does della face in o henry the gift of the magi
911232,7244788,7244788,90,14.003729820251465,what type of conflict does della face in o henry the gift of the magi
911232,2861555,2861555,91,14.003548622131348,what type of conflict does della face in o henry the gift of the magi
911232,2883338,2883338,92,13.98833465576172,what type of conflict does della face in o henry the gift of the magi
911232,5005405,5005405,93,13.97227382659912,what type of conflict does della face in o henry the gift of the magi
911232,6498599,6498599,94,13.971550941467283,what type of conflict does della face in o henry the gift of the magi
911232,4623133,4623133,95,13.962600708007812,what type of conflict does della face in o henry the gift of the magi
911232,8095847,8095847,96,13.958333015441896,what type of conflict does della face in o henry the gift of the magi
911232,2861551,2861551,97,13.952140808105469,what type of conflict does della face in o henry the gift of the magi
911232,5237772,5237772,98,13.944781303405762,what type of conflict does della face in o henry the gift of the magi
911232,4902425,4902425,99,13.93571949005127,what type of conflict does della face in o henry the gift of the magi
914916,8772525,8772525,0,22.244096755981445,what type of tissue are bronchioles
914916,6613409,6613409,1,21.638755798339844,what type of tissue are bronchioles
914916,8772524,8772524,2,21.471662521362305,what type of tissue are bronchioles
914916,8027657,8027657,3,21.466472625732425,what type of tissue are bronchioles
914916,6818273,6818273,4,21.342464447021484,what type of tissue are bronchioles
914916,8772517,8772517,5,20.95029830932617,what type of tissue are bronchioles
914916,2989236,2989236,6,20.725629806518555,what type of tissue are bronchioles
914916,8772516,8772516,7,20.719316482543945,what type of tissue are bronchioles
914916,6974915,6974915,8,20.631383895874023,what type of tissue are bronchioles
914916,6818272,6818272,9,20.359533309936523,what type of tissue are bronchioles
914916,593526,593526,10,20.32118225097656,what type of tissue are bronchioles
914916,8772521,8772521,11,20.271751403808597,what type of tissue are bronchioles
914916,4163237,4163237,12,20.229225158691406,what type of tissue are bronchioles
914916,1501494,1501494,13,20.204910278320312,what type of tissue are bronchioles
914916,5177082,5177082,14,20.17808532714844,what type of tissue are bronchioles
914916,3170839,3170839,15,20.166749954223636,what type of tissue are bronchioles
914916,2001626,2001626,16,20.16244125366211,what type of tissue are bronchioles
914916,5730352,5730352,17,20.068267822265625,what type of tissue are bronchioles
914916,2001628,2001628,18,20.059444427490234,what type of tissue are bronchioles
914916,1593795,1593795,19,20.052764892578125,what type of tissue are bronchioles
914916,5363821,5363821,20,19.993452072143555,what type of tissue are bronchioles
914916,2693897,2693897,21,19.94426155090332,what type of tissue are bronchioles
914916,3253278,3253278,22,19.936473846435547,what type of tissue are bronchioles
914916,3169582,3169582,23,19.890522003173828,what type of tissue are bronchioles
914916,6177637,6177637,24,19.85491180419922,what type of tissue are bronchioles
