qid,query,docno,docid,score,rank
855410,what is theraderm used for,5321526,5321526,0.82668555,71
855410,what is theraderm used for,862690,862690,0.82661796,72
855410,what is theraderm used for,5321527,5321527,0.82656646,73
855410,what is theraderm used for,1147838,1147838,0.82651174,74
855410,what is theraderm used for,3062879,3062879,0.8264937,75
855410,what is theraderm used for,6692623,6692623,0.82635295,76
855410,what is theraderm used for,5962462,5962462,0.8262378,77
855410,what is theraderm used for,6950985,6950985,0.82621264,78
855410,what is theraderm used for,6385723,6385723,0.82600904,79
855410,what is theraderm used for,5321532,5321532,0.8259858,80
855410,what is theraderm used for,5965635,5965635,0.8259063,81
855410,what is theraderm used for,3723417,3723417,0.8258675,82
855410,what is theraderm used for,2351065,2351065,0.8257789,83
855410,what is theraderm used for,4710801,4710801,0.82558763,84
855410,what is theraderm used for,6068236,6068236,0.82549673,85
855410,what is theraderm used for,6593281,6593281,0.82546794,86
855410,what is theraderm used for,8671033,8671033,0.82542306,87
855410,what is theraderm used for,5826805,5826805,0.8253583,88
855410,what is theraderm used for,6709002,6709002,0.8253428,89
855410,what is theraderm used for,5053561,5053561,0.8253107,90
855410,what is theraderm used for,4502417,4502417,0.8252777,91
855410,what is theraderm used for,2656024,2656024,0.8252109,92
855410,what is theraderm used for,8665822,8665822,0.8251505,93
855410,what is theraderm used for,6360768,6360768,0.82498145,94
855410,what is theraderm used for,5177922,5177922,0.8249521,95
855410,what is theraderm used for,4306977,4306977,0.8249177,96
855410,what is theraderm used for,646466,646466,0.8246474,97
855410,what is theraderm used for,7510951,7510951,0.8245919,98
855410,what is theraderm used for,5177923,5177923,0.8243301,99
855410,what is theraderm used for,6167258,6167258,0.8243227,100
855410,what is theraderm used for,5536873,5536873,0.8242482,101
855410,what is theraderm used for,5006079,5006079,0.82414424,102
855410,what is theraderm used for,8776519,8776519,0.82395875,103
855410,what is theraderm used for,1751632,1751632,0.8238956,104
855410,what is theraderm used for,710,710,0.8238846,105
855410,what is theraderm used for,5677240,5677240,0.8238443,106
855410,what is theraderm used for,6853796,6853796,0.82365716,107
855410,what is theraderm used for,3723416,3723416,0.8235729,108
855410,what is theraderm used for,5231782,5231782,0.82354546,109
855410,what is theraderm used for,4713620,4713620,0.823544,110
855410,what is theraderm used for,5022594,5022594,0.823477,111
855410,what is theraderm used for,3172304,3172304,0.8232528,112
855410,what is theraderm used for,3395167,3395167,0.8230096,113
855410,what is theraderm used for,1599287,1599287,0.82299954,114
855410,what is theraderm used for,5177927,5177927,0.8229727,115
855410,what is theraderm used for,4218577,4218577,0.82290715,116
855410,what is theraderm used for,464346,464346,0.8228922,117
855410,what is theraderm used for,6068230,6068230,0.82271993,118
855410,what is theraderm used for,4089833,4089833,0.82270026,119
1114646,what is famvir prescribed for,8117090,8117090,0.9104624,0
1114646,what is famvir prescribed for,8117091,8117091,0.908301,1
1114646,what is famvir prescribed for,2647994,2647994,0.90053177,2
1114646,what is famvir prescribed for,5279567,5279567,0.8958936,3
1114646,what is famvir prescribed for,2911035,2911035,0.8873014,4
1114646,what is famvir prescribed for,8117089,8117089,0.8835435,5
1114646,what is famvir prescribed for,444375,444375,0.8789494,6
1114646,what is famvir prescribed for,2931848,2931848,0.87595767,7
1114646,what is famvir prescribed for,266552,266552,0.87365484,8
1114646,what is famvir prescribed for,8117088,8117088,0.8728868,9
1114646,what is famvir prescribed for,5640859,5640859,0.8722795,10
1114646,what is famvir prescribed for,6704400,6704400,0.87220806,11
1114646,what is famvir prescribed for,444382,444382,0.8710294,12
1114646,what is famvir prescribed for,8117087,8117087,0.8690207,13
1114646,what is famvir prescribed for,8117096,8117096,0.867808,14
1114646,what is famvir prescribed for,3184851,3184851,0.86679953,15
1114646,what is famvir prescribed for,8665820,8665820,0.86582804,16
1114646,what is famvir prescribed for,3184850,3184850,0.8656086,17
1114646,what is famvir prescribed for,2695584,2695584,0.8648015,18
1114646,what is famvir prescribed for,444380,444380,0.8620536,19
1114646,what is famvir prescribed for,5041692,5041692,0.86014426,20
1114646,what is famvir prescribed for,4332918,4332918,0.859563,21
1114646,what is famvir prescribed for,83451,83451,0.8586177,22
1114646,what is famvir prescribed for,6124145,6124145,0.85842097,23
1114646,what is famvir prescribed for,7196961,7196961,0.85830534,24
1114646,what is famvir prescribed for,6704401,6704401,0.8582358,25
1114646,what is famvir prescribed for,5417952,5417952,0.85793036,26
1114646,what is famvir prescribed for,6124144,6124144,0.85783386,27
1114646,what is famvir prescribed for,5959593,5959593,0.85736364,28
1114646,what is famvir prescribed for,5417954,5417954,0.85609055,29
1114646,what is famvir prescribed for,3036935,3036935,0.8553332,30
1114646,what is famvir prescribed for,5217702,5217702,0.8546339,31
1114646,what is famvir prescribed for,5126393,5126393,0.85461736,32
1114646,what is famvir prescribed for,7473053,7473053,0.8545837,33
1114646,what is famvir prescribed for,3467665,3467665,0.8542487,34
1114646,what is famvir prescribed for,4919404,4919404,0.8540982,35
1114646,what is famvir prescribed for,1200015,1200015,0.85360503,36
1114646,what is famvir prescribed for,857788,857788,0.85339606,37
1114646,what is famvir prescribed for,3996009,3996009,0.8529581,38
1114646,what is famvir prescribed for,5417953,5417953,0.8529391,39
1114646,what is famvir prescribed for,7473049,7473049,0.8523672,40
1114646,what is famvir prescribed for,3284763,3284763,0.85230017,41
1114646,what is famvir prescribed for,8148968,8148968,0.85201645,42
1114646,what is famvir prescribed for,2524143,2524143,0.85200703,43
1114646,what is famvir prescribed for,6886644,6886644,0.85178906,44
1114646,what is famvir prescribed for,5127884,5127884,0.85178125,45
1114646,what is famvir prescribed for,2280540,2280540,0.8517134,46
1114646,what is famvir prescribed for,4969104,4969104,0.8514886,47
1114646,what is famvir prescribed for,2931846,2931846,0.85142624,48
1114646,what is famvir prescribed for,2245938,2245938,0.8511932,49
1114646,what is famvir prescribed for,8338389,8338389,0.8511001,50
1114646,what is famvir prescribed for,1533515,1533515,0.8510307,51
1114646,what is famvir prescribed for,4238011,4238011,0.8507576,52
1114646,what is famvir prescribed for,8117093,8117093,0.8505524,53
1114646,what is famvir prescribed for,2931850,2931850,0.8505162,54
1114646,what is famvir prescribed for,857789,857789,0.85045445,55
1114646,what is famvir prescribed for,8624973,8624973,0.85038733,56
1114646,what is famvir prescribed for,7234440,7234440,0.8502892,57
1114646,what is famvir prescribed for,7675374,7675374,0.8502171,58
1114646,what is famvir prescribed for,4706839,4706839,0.8500407,59
1114646,what is famvir prescribed for,5423424,5423424,0.8499813,60
1114646,what is famvir prescribed for,8117095,8117095,0.849838,61
1114646,what is famvir prescribed for,444374,444374,0.84966695,62
1114646,what is famvir prescribed for,1320856,1320856,0.8496007,63
1114646,what is famvir prescribed for,5675576,5675576,0.84956634,64
1114646,what is famvir prescribed for,2911040,2911040,0.8492664,65
1114646,what is famvir prescribed for,8185549,8185549,0.8492396,66
1114646,what is famvir prescribed for,3480743,3480743,0.8486054,67
1114646,what is famvir prescribed for,5640856,5640856,0.8486004,68
1114646,what is famvir prescribed for,7961857,7961857,0.8483869,69
1114646,what is famvir prescribed for,393771,393771,0.848364,70
1114646,what is famvir prescribed for,714397,714397,0.8482163,71
1114646,what is famvir prescribed for,3036937,3036937,0.84811854,72
1114646,what is famvir prescribed for,757479,757479,0.8480654,73
1114646,what is famvir prescribed for,6886642,6886642,0.8480593,74
1114646,what is famvir prescribed for,2911039,2911039,0.8479187,75
1114646,what is famvir prescribed for,244448,244448,0.8478036,76
1114646,what is famvir prescribed for,8327369,8327369,0.8477948,77
1114646,what is famvir prescribed for,3996006,3996006,0.8477328,78
1114646,what is famvir prescribed for,6586072,6586072,0.8477176,79
1114646,what is famvir prescribed for,482778,482778,0.8476678,80
1114646,what is famvir prescribed for,7078016,7078016,0.84758884,81
1114646,what is famvir prescribed for,6484459,6484459,0.8475025,82
1114646,what is famvir prescribed for,529083,529083,0.8474523,83
1114646,what is famvir prescribed for,3480745,3480745,0.8474306,84
1114646,what is famvir prescribed for,7234442,7234442,0.8473982,85
1114646,what is famvir prescribed for,7675379,7675379,0.84730303,86
1114646,what is famvir prescribed for,831444,831444,0.84722614,87
1114646,what is famvir prescribed for,6886637,6886637,0.84716606,88
1114646,what is famvir prescribed for,7961851,7961851,0.8471253,89
1114646,what is famvir prescribed for,4526866,4526866,0.84710115,90
1114646,what is famvir prescribed for,1200016,1200016,0.8468652,91
1114646,what is famvir prescribed for,2634264,2634264,0.84668076,92
1114646,what is famvir prescribed for,8363267,8363267,0.84667885,93
1114646,what is famvir prescribed for,7078021,7078021,0.84661263,94
1114646,what is famvir prescribed for,349353,349353,0.846591,95
1114646,what is famvir prescribed for,4533626,4533626,0.84643066,96
1114646,what is famvir prescribed for,444377,444377,0.8463665,97
1114646,what is famvir prescribed for,5531625,5531625,0.84634703,98
1114646,what is famvir prescribed for,5986855,5986855,0.8463355,99
1114646,what is famvir prescribed for,2201127,2201127,0.84615344,100
1114646,what is famvir prescribed for,7478874,7478874,0.84603775,101
1114646,what is famvir prescribed for,2695583,2695583,0.84590733,102
1114646,what is famvir prescribed for,3480744,3480744,0.84582055,103
1114646,what is famvir prescribed for,6360855,6360855,0.84573996,104
1114646,what is famvir prescribed for,5687477,5687477,0.8456421,105
1114646,what is famvir prescribed for,5775469,5775469,0.845623,106
1114646,what is famvir prescribed for,909106,909106,0.8455472,107
1114646,what is famvir prescribed for,8363271,8363271,0.84551644,108
1114646,what is famvir prescribed for,2785031,2785031,0.84549797,109
1114646,what is famvir prescribed for,7234443,7234443,0.8453855,110
1114646,what is famvir prescribed for,7762601,7762601,0.8451556,111
1114646,what is famvir prescribed for,7192694,7192694,0.8451392,112
1114646,what is famvir prescribed for,7762604,7762604,0.84503996,113
1114646,what is famvir prescribed for,2739293,2739293,0.8449987,114
1114646,what is famvir prescribed for,1919865,1919865,0.8449751,115
1114646,what is famvir prescribed for,5675574,5675574,0.84491575,116
1114646,what is famvir prescribed for,207000,207000,0.84485775,117
1114646,what is famvir prescribed for,5531622,5531622,0.8447856,118
1114646,what is famvir prescribed for,5675569,5675569,0.8447701,119
19335,anthropological definition of environment,8412682,8412682,0.8973985,0
19335,anthropological definition of environment,1720389,1720389,0.88785636,1
19335,anthropological definition of environment,1720395,1720395,0.88758564,2
19335,anthropological definition of environment,211275,211275,0.88639617,3
19335,anthropological definition of environment,7122355,7122355,0.88154495,4
19335,anthropological definition of environment,6512137,6512137,0.8806356,5
19335,anthropological definition of environment,2304005,2304005,0.88036716,6
19335,anthropological definition of environment,772234,772234,0.87744474,7
19335,anthropological definition of environment,2250973,2250973,0.8772551,8
19335,anthropological definition of environment,1720388,1720388,0.8737291,9
19335,anthropological definition of environment,1720387,1720387,0.8735546,10
19335,anthropological definition of environment,5508122,5508122,0.8735052,11
19335,anthropological definition of environment,161606,161606,0.87320703,12
19335,anthropological definition of environment,5870000,5870000,0.8730893,13
19335,anthropological definition of environment,1720394,1720394,0.87258595,14
19335,anthropological definition of environment,8412681,8412681,0.8721473,15
19335,anthropological definition of environment,5078863,5078863,0.872025,16
19335,anthropological definition of environment,7050803,7050803,0.87181705,17
19335,anthropological definition of environment,6902389,6902389,0.8718028,18
19335,anthropological definition of environment,2874497,2874497,0.8716786,19
19335,anthropological definition of environment,6512144,6512144,0.87134755,20
19335,anthropological definition of environment,4480945,4480945,0.87134504,21
19335,anthropological definition of environment,2874503,2874503,0.86998194,22
19335,anthropological definition of environment,6902386,6902386,0.86970377,23
19335,anthropological definition of environment,8412683,8412683,0.86963,24
19335,anthropological definition of environment,2459780,2459780,0.8691793,25
19335,anthropological definition of environment,6902384,6902384,0.8691546,26
19335,anthropological definition of environment,5806604,5806604,0.8687172,27
19335,anthropological definition of environment,5652228,5652228,0.8682181,28
19335,anthropological definition of environment,2459779,2459779,0.8678442,29
19335,anthropological definition of environment,93557,93557,0.86758924,30
19335,anthropological definition of environment,1504746,1504746,0.8675777,31
19335,anthropological definition of environment,3615083,3615083,0.8674948,32
19335,anthropological definition of environment,8633126,8633126,0.8673842,33
19335,anthropological definition of environment,3615078,3615078,0.86720455,34
19335,anthropological definition of environment,6238007,6238007,0.86704236,35
19335,anthropological definition of environment,1717015,1717015,0.8669605,36
19335,anthropological definition of environment,8828698,8828698,0.8669224,37
19335,anthropological definition of environment,8828697,8828697,0.8669085,38
19335,anthropological definition of environment,3559593,3559593,0.8654469,39
19335,anthropological definition of environment,354219,354219,0.86530566,40
19335,anthropological definition of environment,8635984,8635984,0.86526465,41
19335,anthropological definition of environment,4480942,4480942,0.8648095,42
19335,anthropological definition of environment,1143050,1143050,0.86478853,43
19335,anthropological definition of environment,3559596,3559596,0.86473525,44
19335,anthropological definition of environment,1720391,1720391,0.8646605,45
19335,anthropological definition of environment,5711216,5711216,0.86447155,46
19335,anthropological definition of environment,8635981,8635981,0.8641092,47
19335,anthropological definition of environment,2459784,2459784,0.8639621,48
19335,anthropological definition of environment,1720396,1720396,0.8630942,49
19335,anthropological definition of environment,4937589,4937589,0.86257815,50
19335,anthropological definition of environment,3615080,3615080,0.8625643,51
19335,anthropological definition of environment,6162001,6162001,0.8624368,52
19335,anthropological definition of environment,1171510,1171510,0.8624028,53
19335,anthropological definition of environment,584350,584350,0.8623514,54
19335,anthropological definition of environment,3615079,3615079,0.8621481,55
19335,anthropological definition of environment,197029,197029,0.86198926,56
19335,anthropological definition of environment,4480943,4480943,0.86169493,57
19335,anthropological definition of environment,1469573,1469573,0.86166906,58
19335,anthropological definition of environment,486385,486385,0.8614229,59
19335,anthropological definition of environment,567427,567427,0.8612623,60
19335,anthropological definition of environment,6902385,6902385,0.8611615,61
19335,anthropological definition of environment,4480948,4480948,0.8610393,62
19335,anthropological definition of environment,3615077,3615077,0.86085427,63
19335,anthropological definition of environment,7644151,7644151,0.86046904,64
19335,anthropological definition of environment,772227,772227,0.8603446,65
19335,anthropological definition of environment,527692,527692,0.86023223,66
19335,anthropological definition of environment,8786632,8786632,0.86015373,67
19335,anthropological definition of environment,2544110,2544110,0.86013955,68
19335,anthropological definition of environment,7122361,7122361,0.85988957,69
19335,anthropological definition of environment,284841,284841,0.8598305,70
19335,anthropological definition of environment,6124004,6124004,0.8597816,71
19335,anthropological definition of environment,1717006,1717006,0.8597483,72
19335,anthropological definition of environment,1544910,1544910,0.85970104,73
19335,anthropological definition of environment,39115,39115,0.8596154,74
19335,anthropological definition of environment,7961908,7961908,0.8592622,75
19335,anthropological definition of environment,1374917,1374917,0.8592571,76
19335,anthropological definition of environment,342431,342431,0.85901415,77
19335,anthropological definition of environment,6510257,6510257,0.85866904,78
19335,anthropological definition of environment,554950,554950,0.85862184,79
19335,anthropological definition of environment,1160871,1160871,0.85853565,80
19335,anthropological definition of environment,2437769,2437769,0.85852647,81
19335,anthropological definition of environment,2304004,2304004,0.85852253,82
19335,anthropological definition of environment,8231218,8231218,0.8584411,83
19335,anthropological definition of environment,1504749,1504749,0.8583837,84
19335,anthropological definition of environment,763113,763113,0.8580264,85
19335,anthropological definition of environment,6184951,6184951,0.8579941,86
19335,anthropological definition of environment,763110,763110,0.8577247,87
19335,anthropological definition of environment,7198043,7198043,0.85755634,88
19335,anthropological definition of environment,2054988,2054988,0.85736394,89
19335,anthropological definition of environment,2054991,2054991,0.85722333,90
19335,anthropological definition of environment,2303999,2303999,0.85715985,91
19335,anthropological definition of environment,6124005,6124005,0.85715014,92
19335,anthropological definition of environment,3615074,3615074,0.8565273,93
19335,anthropological definition of environment,4644881,4644881,0.85644233,94
19335,anthropological definition of environment,8677296,8677296,0.85632443,95
19335,anthropological definition of environment,3058982,3058982,0.8561729,96
19335,anthropological definition of environment,6512138,6512138,0.8561394,97
19335,anthropological definition of environment,6463334,6463334,0.8560096,98
19335,anthropological definition of environment,5078862,5078862,0.8560026,99
19335,anthropological definition of environment,7460276,7460276,0.8559555,100
19335,anthropological definition of environment,584358,584358,0.85579205,101
19335,anthropological definition of environment,1169915,1169915,0.85555995,102
19335,anthropological definition of environment,1160863,1160863,0.85553336,103
19335,anthropological definition of environment,677305,677305,0.8555201,104
19335,anthropological definition of environment,7419906,7419906,0.85540384,105
19335,anthropological definition of environment,8232808,8232808,0.85521305,106
19335,anthropological definition of environment,7778619,7778619,0.8551765,107
19335,anthropological definition of environment,503739,503739,0.85516727,108
19335,anthropological definition of environment,429850,429850,0.85506225,109
19335,anthropological definition of environment,1720393,1720393,0.85502326,110
19335,anthropological definition of environment,2054990,2054990,0.85466135,111
19335,anthropological definition of environment,5711215,5711215,0.854437,112
19335,anthropological definition of environment,7454464,7454464,0.8542789,113
19335,anthropological definition of environment,5711211,5711211,0.85417557,114
19335,anthropological definition of environment,7778617,7778617,0.85417044,115
19335,anthropological definition of environment,6124003,6124003,0.85369813,116
19335,anthropological definition of environment,7856992,7856992,0.8536722,117
19335,anthropological definition of environment,2699379,2699379,0.853518,118
19335,anthropological definition of environment,6568698,6568698,0.85340273,119
47923,axon terminals or synaptic knob definition,8641107,8641107,0.9219804,0
47923,axon terminals or synaptic knob definition,4297620,4297620,0.9182385,1
47923,axon terminals or synaptic knob definition,8418681,8418681,0.91801655,2
47923,axon terminals or synaptic knob definition,1681332,1681332,0.91733414,3
47923,axon terminals or synaptic knob definition,6919836,6919836,0.9157809,4
47923,axon terminals or synaptic knob definition,1681334,1681334,0.91027445,5
47923,axon terminals or synaptic knob definition,8418683,8418683,0.90812624,6
47923,axon terminals or synaptic knob definition,5032362,5032362,0.90601426,7
47923,axon terminals or synaptic knob definition,6241151,6241151,0.90457183,8
47923,axon terminals or synaptic knob definition,6241150,6241150,0.90388393,9
47923,axon terminals or synaptic knob definition,473807,473807,0.90364754,10
47923,axon terminals or synaptic knob definition,6241147,6241147,0.90353435,11
47923,axon terminals or synaptic knob definition,8641104,8641104,0.9030446,12
47923,axon terminals or synaptic knob definition,4652795,4652795,0.90248096,13
47923,axon terminals or synaptic knob definition,5417582,5417582,0.90170074,14
47923,axon terminals or synaptic knob definition,6191,6191,0.90010184,15
47923,axon terminals or synaptic knob definition,6241152,6241152,0.90007204,16
47923,axon terminals or synaptic knob definition,618556,618556,0.8998169,17
47923,axon terminals or synaptic knob definition,1681339,1681339,0.8992205,18
47923,axon terminals or synaptic knob definition,6241153,6241153,0.8970955,19
47923,axon terminals or synaptic knob definition,1681336,1681336,0.89708245,20
47923,axon terminals or synaptic knob definition,6643066,6643066,0.89338183,21
47923,axon terminals or synaptic knob definition,1681331,1681331,0.89286387,22
47923,axon terminals or synaptic knob definition,8348762,8348762,0.89285934,23
47923,axon terminals or synaptic knob definition,473809,473809,0.8925196,24
47923,axon terminals or synaptic knob definition,5147526,5147526,0.8914198,25
47923,axon terminals or synaptic knob definition,6241148,6241148,0.8914114,26
47923,axon terminals or synaptic knob definition,6241154,6241154,0.89137447,27
47923,axon terminals or synaptic knob definition,8641106,8641106,0.88910234,28
47923,axon terminals or synaptic knob definition,1681337,1681337,0.88845366,29
47923,axon terminals or synaptic knob definition,2135499,2135499,0.8880623,30
47923,axon terminals or synaptic knob definition,4119528,4119528,0.8853469,31
47923,axon terminals or synaptic knob definition,8421421,8421421,0.8852852,32
47923,axon terminals or synaptic knob definition,1681333,1681333,0.8849623,33
47923,axon terminals or synaptic knob definition,7417276,7417276,0.8843784,34
47923,axon terminals or synaptic knob definition,7747055,7747055,0.8837395,35
47923,axon terminals or synaptic knob definition,1681340,1681340,0.88258564,36
47923,axon terminals or synaptic knob definition,8327407,8327407,0.88254464,37
47923,axon terminals or synaptic knob definition,5282403,5282403,0.88172805,38
47923,axon terminals or synaptic knob definition,129219,129219,0.8806107,39
47923,axon terminals or synaptic knob definition,913042,913042,0.88054013,40
47923,axon terminals or synaptic knob definition,8418686,8418686,0.88054013,41
47923,axon terminals or synaptic knob definition,5966643,5966643,0.8795811,42
47923,axon terminals or synaptic knob definition,986177,986177,0.8788898,43
47923,axon terminals or synaptic knob definition,1868437,1868437,0.87874424,44
47923,axon terminals or synaptic knob definition,5966644,5966644,0.87784976,45
47923,axon terminals or synaptic knob definition,5310902,5310902,0.87766063,46
47923,axon terminals or synaptic knob definition,1681338,1681338,0.877396,47
47923,axon terminals or synaptic knob definition,2109545,2109545,0.8771045,48
47923,axon terminals or synaptic knob definition,7038128,7038128,0.87643564,49
47923,axon terminals or synaptic knob definition,8418678,8418678,0.87633264,50
47923,axon terminals or synaptic knob definition,917160,917160,0.8762127,51
47923,axon terminals or synaptic knob definition,4908690,4908690,0.8757982,52
47923,axon terminals or synaptic knob definition,4064327,4064327,0.8756903,53
47923,axon terminals or synaptic knob definition,6111296,6111296,0.8746548,54
47923,axon terminals or synaptic knob definition,829484,829484,0.874157,55
47923,axon terminals or synaptic knob definition,1960681,1960681,0.87415683,56
47923,axon terminals or synaptic knob definition,6241155,6241155,0.87371933,57
47923,axon terminals or synaptic knob definition,5936354,5936354,0.8731092,58
47923,axon terminals or synaptic knob definition,1827449,1827449,0.8730579,59
47923,axon terminals or synaptic knob definition,5898846,5898846,0.8724587,60
47923,axon terminals or synaptic knob definition,4846090,4846090,0.8720436,61
47923,axon terminals or synaptic knob definition,4513012,4513012,0.8720379,62
47923,axon terminals or synaptic knob definition,1803182,1803182,0.8718407,63
47923,axon terminals or synaptic knob definition,2831042,2831042,0.8715456,64
47923,axon terminals or synaptic knob definition,5417578,5417578,0.8713239,65
47923,axon terminals or synaptic knob definition,2508227,2508227,0.8713211,66
47923,axon terminals or synaptic knob definition,291227,291227,0.87131286,67
47923,axon terminals or synaptic knob definition,525511,525511,0.87127376,68
47923,axon terminals or synaptic knob definition,5309861,5309861,0.8703388,69
47923,axon terminals or synaptic knob definition,5417581,5417581,0.87012786,70
47923,axon terminals or synaptic knob definition,7039149,7039149,0.8697809,71
47923,axon terminals or synaptic knob definition,2838668,2838668,0.86956215,72
47923,axon terminals or synaptic knob definition,1508655,1508655,0.8692975,73
47923,axon terminals or synaptic knob definition,766019,766019,0.8692814,74
47923,axon terminals or synaptic knob definition,8418680,8418680,0.8691837,75
47923,axon terminals or synaptic knob definition,129217,129217,0.8691515,76
47923,axon terminals or synaptic knob definition,3008962,3008962,0.8691311,77
47923,axon terminals or synaptic knob definition,1346412,1346412,0.8688887,78
47923,axon terminals or synaptic knob definition,2333954,2333954,0.8688053,79
47923,axon terminals or synaptic knob definition,4513008,4513008,0.8685492,80
47923,axon terminals or synaptic knob definition,6272906,6272906,0.8684145,81
47923,axon terminals or synaptic knob definition,1193876,1193876,0.86835873,82
47923,axon terminals or synaptic knob definition,1488918,1488918,0.8683584,83
47923,axon terminals or synaptic knob definition,829481,829481,0.86828554,84
47923,axon terminals or synaptic knob definition,5055000,5055000,0.8679915,85
47923,axon terminals or synaptic knob definition,472111,472111,0.86773187,86
47923,axon terminals or synaptic knob definition,7071695,7071695,0.86766195,87
47923,axon terminals or synaptic knob definition,3688361,3688361,0.8676349,88
47923,axon terminals or synaptic knob definition,6241149,6241149,0.8675171,89
47923,axon terminals or synaptic knob definition,8110288,8110288,0.8674904,90
47923,axon terminals or synaptic knob definition,4064328,4064328,0.8673465,91
47923,axon terminals or synaptic knob definition,8836262,8836262,0.86711705,92
47923,axon terminals or synaptic knob definition,7936847,7936847,0.86706126,93
47923,axon terminals or synaptic knob definition,525513,525513,0.867031,94
47923,axon terminals or synaptic knob definition,1793105,1793105,0.8670306,95
47923,axon terminals or synaptic knob definition,5417584,5417584,0.8670144,96
47923,axon terminals or synaptic knob definition,3348838,3348838,0.86695486,97
47923,axon terminals or synaptic knob definition,2699736,2699736,0.8668095,98
47923,axon terminals or synaptic knob definition,2477210,2477210,0.86680216,99
47923,axon terminals or synaptic knob definition,5854802,5854802,0.8665967,100
47923,axon terminals or synaptic knob definition,5032364,5032364,0.86649686,101
47923,axon terminals or synaptic knob definition,6960369,6960369,0.86632574,102
47923,axon terminals or synaptic knob definition,778272,778272,0.8662977,103
47923,axon terminals or synaptic knob definition,6067090,6067090,0.8662861,104
47923,axon terminals or synaptic knob definition,2831048,2831048,0.8662572,105
47923,axon terminals or synaptic knob definition,473811,473811,0.8662218,106
47923,axon terminals or synaptic knob definition,3630935,3630935,0.86608005,107
47923,axon terminals or synaptic knob definition,6378779,6378779,0.86604977,108
47923,axon terminals or synaptic knob definition,3529302,3529302,0.8658005,109
47923,axon terminals or synaptic knob definition,5137400,5137400,0.86573946,110
47923,axon terminals or synaptic knob definition,2956414,2956414,0.86557823,111
47923,axon terminals or synaptic knob definition,1508659,1508659,0.86536264,112
47923,axon terminals or synaptic knob definition,7644552,7644552,0.8651464,113
47923,axon terminals or synaptic knob definition,1827452,1827452,0.86513793,114
47923,axon terminals or synaptic knob definition,5053384,5053384,0.8651376,115
47923,axon terminals or synaptic knob definition,5417580,5417580,0.86508214,116
47923,axon terminals or synaptic knob definition,3008963,3008963,0.8650665,117
47923,axon terminals or synaptic knob definition,1375576,1375576,0.86501735,118
47923,axon terminals or synaptic knob definition,4257344,4257344,0.8650086,119
405717,is cdg airport in main paris,8433854,8433854,0.9142946,0
405717,is cdg airport in main paris,2702419,2702419,0.89940965,1
405717,is cdg airport in main paris,5079482,5079482,0.89539623,2
405717,is cdg airport in main paris,7170630,7170630,0.89284873,3
405717,is cdg airport in main paris,7728831,7728831,0.8922901,4
405717,is cdg airport in main paris,7170626,7170626,0.89023113,5
405717,is cdg airport in main paris,4828118,4828118,0.8891564,6
405717,is cdg airport in main paris,7288996,7288996,0.8887739,7
405717,is cdg airport in main paris,8433858,8433858,0.88549507,8
405717,is cdg airport in main paris,758586,758586,0.88514316,9
405717,is cdg airport in main paris,4704975,4704975,0.8847677,10
405717,is cdg airport in main paris,2642838,2642838,0.88454664,11
405717,is cdg airport in main paris,3033900,3033900,0.88113505,12
405717,is cdg airport in main paris,4704978,4704978,0.87965024,13
405717,is cdg airport in main paris,3986303,3986303,0.87739736,14
405717,is cdg airport in main paris,2747485,2747485,0.87730634,15
405717,is cdg airport in main paris,4489666,4489666,0.8772501,16
405717,is cdg airport in main paris,7896211,7896211,0.87615,17
405717,is cdg airport in main paris,3033904,3033904,0.8754895,18
405717,is cdg airport in main paris,2702423,2702423,0.87537885,19
405717,is cdg airport in main paris,2125641,2125641,0.8752673,20
405717,is cdg airport in main paris,5638740,5638740,0.87476003,21
405717,is cdg airport in main paris,7201361,7201361,0.8746512,22
405717,is cdg airport in main paris,758582,758582,0.87409854,23
405717,is cdg airport in main paris,6654655,6654655,0.8738948,24
405717,is cdg airport in main paris,2747484,2747484,0.8733206,25
405717,is cdg airport in main paris,2879960,2879960,0.87329686,26
405717,is cdg airport in main paris,3986307,3986307,0.87183654,27
405717,is cdg airport in main paris,3033903,3033903,0.8717418,28
405717,is cdg airport in main paris,7447941,7447941,0.8715203,29
405717,is cdg airport in main paris,3986309,3986309,0.8708972,30
405717,is cdg airport in main paris,3514259,3514259,0.86994827,31
405717,is cdg airport in main paris,7447942,7447942,0.86984086,32
405717,is cdg airport in main paris,702386,702386,0.869808,33
405717,is cdg airport in main paris,7288991,7288991,0.8693974,34
405717,is cdg airport in main paris,8156519,8156519,0.8681261,35
405717,is cdg airport in main paris,3986308,3986308,0.86790395,36
405717,is cdg airport in main paris,3986305,3986305,0.86752784,37
405717,is cdg airport in main paris,5690237,5690237,0.86680776,38
405717,is cdg airport in main paris,7170631,7170631,0.8656331,39
405717,is cdg airport in main paris,4704973,4704973,0.86537075,40
405717,is cdg airport in main paris,7447943,7447943,0.8653264,41
405717,is cdg airport in main paris,7201359,7201359,0.8651149,42
405717,is cdg airport in main paris,1849743,1849743,0.8643105,43
405717,is cdg airport in main paris,2747486,2747486,0.86393446,44
405717,is cdg airport in main paris,3986306,3986306,0.86386484,45
405717,is cdg airport in main paris,2747488,2747488,0.86355174,46
405717,is cdg airport in main paris,5690234,5690234,0.8632153,47
405717,is cdg airport in main paris,5690233,5690233,0.8630582,48
