qid,docno,label,iteration
877809,3879161,1,0
877809,3879167,1,0
877809,3914626,0,0
877809,3982277,1,0
877809,4061456,0,0
877809,4080568,2,0
877809,4198233,0,0
877809,4240809,0,0
877809,4376828,0,0
877809,4402455,3,0
877809,4402457,0,0
877809,4413437,0,0
877809,4422043,0,0
877809,4451788,0,0
877809,4506307,0,0
877809,4534156,1,0
877809,4552628,0,0
877809,4578596,0,0
877809,4635482,0,0
877809,4654946,0,0
877809,4691877,0,0
877809,4714899,0,0
877809,4800292,1,0
877809,486559,0,0
877809,4879503,0,0
877809,4888926,3,0
877809,4888929,3,0
877809,4888932,3,0
877809,4990021,0,0
877809,5037396,1,0
877809,5063955,2,0
877809,5063956,2,0
877809,5063961,2,0
877809,5072101,0,0
877809,51729,0,0
877809,5196143,3,0
877809,5196144,2,0
877809,5196148,3,0
877809,5324717,0,0
877809,5518518,0,0
877809,569523,0,0
877809,5697595,0,0
877809,5758399,1,0
877809,5789252,0,0
877809,5838800,0,0
877809,5940393,1,0
877809,5940394,1,0
877809,6000132,0,0
877809,6180621,0,0
877809,6269992,0,0
877809,6269993,0,0
877809,6269994,0,0
877809,6269995,0,0
877809,6269997,0,0
877809,6269998,3,0
877809,6269999,3,0
877809,6270000,3,0
877809,62754,0,0
877809,6276915,0,0
877809,6303123,0,0
877809,6303127,0,0
877809,6306991,1,0
877809,6406640,0,0
877809,6406648,0,0
877809,6452435,0,0
877809,6542169,0,0
877809,6574283,0,0
877809,6617359,0,0
877809,6629300,0,0
877809,6680909,1,0
877809,6704838,1,0
877809,6722552,0,0
877809,6762711,2,0
877809,6770400,2,0
877809,6811444,0,0
877809,6833783,0,0
877809,6833786,1,0
877809,6870954,0,0
877809,6993457,0,0
877809,7040017,1,0
877809,7040022,1,0
877809,7040023,0,0
877809,7050366,3,0
877809,7050367,0,0
877809,7070854,0,0
877809,7083790,0,0
877809,7113033,0,0
877809,726822,2,0
877809,7346771,1,0
877809,7380092,1,0
877809,7380094,1,0
877809,7380100,1,0
877809,741714,0,0
877809,7523059,0,0
877809,7528974,0,0
877809,7540611,0,0
877809,7612523,0,0
877809,770790,0,0
877809,7714170,0,0
877809,7714177,1,0
877809,7715392,0,0
877809,7715393,0,0
877809,7732887,0,0
877809,7757209,0,0
877809,7764991,0,0
877809,7806866,0,0
877809,7832039,0,0
877809,7833235,0,0
877809,7865987,0,0
877809,788181,3,0
877809,788184,2,0
877809,7895860,0,0
877809,7906970,1,0
877809,7938405,0,0
877809,7952694,3,0
877809,7952695,0,0
877809,8001884,0,0
877809,8049109,2,0
877809,8053544,0,0
877809,8165590,1,0
877809,8187046,2,0
877809,825224,1,0
877809,8290072,0,0
877809,8405570,0,0
877809,8405574,0,0
877809,8494608,1,0
877809,8511146,1,0
877809,8517491,0,0
877809,8599230,0,0
877809,8599235,0,0
877809,8629857,0,0
877809,8659718,3,0
877809,8703650,0,0
877809,8720142,0,0
877809,902417,0,0
911232,1077053,0,0
911232,1100882,0,0
911232,1114596,0,0
911232,1153408,0,0
911232,124445,0,0
911232,1251636,0,0
911232,1253670,0,0
911232,1262243,0,0
911232,1273376,0,0
911232,1421668,0,0
911232,1551908,0,0
911232,1551912,0,0
911232,1551917,0,0
911232,1582443,0,0
911232,1651155,0,0
911232,1699559,0,0
911232,1725219,0,0
911232,1877233,0,0
911232,1877238,0,0
911232,1879470,0,0
911232,1879471,0,0
911232,1879472,0,0
911232,1879474,0,0
911232,1879475,0,0
911232,1986073,0,0
911232,2070746,0,0
911232,2154972,0,0
911232,2185606,0,0
911232,2219819,0,0
911232,2219822,0,0
911232,2428679,0,0
911232,2433526,0,0
911232,2590541,0,0
911232,2686637,0,0
911232,2686639,0,0
911232,2686643,0,0
911232,276497,0,0
911232,281378,0,0
911232,281382,0,0
911232,281686,1,0
911232,2912229,0,0
911232,296720,0,0
911232,2999924,1,0
911232,2999925,1,0
911232,2999926,0,0
911232,2999928,0,0
911232,2999929,0,0
911232,2999930,0,0
911232,2999931,1,0
911232,2999933,0,0
911232,3025756,0,0
911232,3063695,0,0
911232,3081270,0,0
911232,3119271,0,0
911232,3137929,1,0
911232,3181523,0,0
911232,3243365,0,0
911232,3270595,0,0
911232,3321459,0,0
911232,3400394,0,0
911232,3641147,0,0
911232,3800760,0,0
911232,3915057,0,0
911232,3976217,0,0
911232,4035132,0,0
911232,4035133,0,0
911232,4171820,0,0
911232,4356639,0,0
911232,4433342,0,0
911232,4517904,0,0
911232,4517906,0,0
911232,456597,0,0
911232,4570718,0,0
911232,4574419,0,0
911232,4892630,0,0
911232,4892632,0,0
911232,4892634,0,0
911232,4892635,0,0
911232,4892636,0,0
911232,4892637,0,0
911232,4892638,0,0
911232,4904174,0,0
911232,4958445,0,0
911232,4958473,0,0
911232,4959197,0,0
911232,4967291,1,0
911232,4967294,1,0
911232,4967295,1,0
911232,4967296,0,0
911232,4967297,1,0
911232,4967298,0,0
911232,4967299,1,0
911232,5244942,0,0
911232,5332362,0,0
911232,5460086,0,0
911232,5487565,0,0
911232,5588078,0,0
911232,5737736,0,0
911232,6199280,0,0
911232,6226366,0,0
911232,6261255,0,0
911232,6555853,0,0
911232,6897491,0,0
911232,6905165,0,0
911232,6928649,1,0
911232,6928653,2,0
911232,6928655,2,0
911232,6963224,0,0
911232,7044691,0,0
911232,7057600,0,0
911232,7142159,0,0
911232,7238675,0,0
911232,7244149,0,0
911232,7244574,0,0
911232,7244788,0,0
911232,7250736,0,0
911232,7279677,0,0
911232,7385993,0,0
911232,747226,0,0
911232,7486721,0,0
911232,7486723,0,0
911232,7486726,0,0
911232,7509873,0,0
911232,7532416,0,0
911232,7532423,0,0
911232,759945,0,0
911232,7649055,0,0
911232,7678300,0,0
911232,7934815,0,0
911232,7953925,0,0
911232,7958779,0,0
911232,8064590,0,0
911232,8225341,0,0
911232,8319628,0,0
911232,8438621,0,0
911232,8439240,0,0
911232,8440461,0,0
911232,8455239,0,0
911232,8484172,0,0
911232,8527980,0,0
911232,8605567,0,0
911232,8635300,0,0
911232,8661186,0,0
911232,8816617,1,0
911232,8816620,2,0
911232,8816621,0,0
911232,8816622,3,0
911232,8816623,1,0
911232,8816624,0,0
911232,8816625,0,0
911232,8816626,1,0
911232,907979,0,0
914916,1010059,0,0
914916,1027218,2,0
914916,1027219,1,0
914916,1183902,1,0
914916,1183903,2,0
914916,1183904,2,0
914916,1183905,1,0
914916,1194681,1,0
914916,1194685,3,0
914916,1202499,0,0
914916,1273067,0,0
914916,1292482,0,0
914916,1444921,1,0
914916,1501494,1,0
914916,1545740,3,0
914916,1545741,1,0
914916,1545742,1,0
914916,1593795,1,0
914916,1702011,3,0
914916,1737888,0,0
914916,1752784,0,0
914916,1835661,2,0
914916,1918908,1,0
914916,1966418,0,0
914916,2001626,3,0
914916,2001628,3,0
914916,2001630,0,0
914916,2001632,0,0
914916,2020133,2,0
914916,2083752,0,0
914916,2200004,1,0
914916,2266089,0,0
914916,2463782,0,0
914916,2521986,1,0
914916,2631739,3,0
914916,2631741,2,0
914916,2631742,0,0
914916,2631743,3,0
914916,2631744,2,0
914916,2631745,0,0
914916,2631746,3,0
914916,2631747,3,0
914916,2693897,0,0
914916,2696191,1,0
914916,2754113,1,0
914916,2895510,1,0
914916,2910887,3,0
914916,2989234,3,0
914916,2989235,1,0
914916,2989236,3,0
914916,2989239,1,0
914916,2991847,0,0
914916,3000228,1,0
914916,3023667,0,0
914916,3057734,0,0
914916,3057739,3,0
914916,306319,1,0
914916,311887,0,0
914916,3152169,2,0
914916,3152176,3,0
914916,316960,0,0
914916,3170834,0,0
914916,3170837,1,0
914916,3170839,1,0
914916,3170857,3,0
914916,3187697,1,0
914916,3253278,1,0
914916,3253279,1,0
914916,3349179,0,0
914916,3390054,0,0
914916,3459136,1,0
914916,3473384,0,0
914916,3490320,0,0
914916,3530681,1,0
914916,3530685,0,0
914916,3535197,0,0
914916,3535611,2,0
914916,3573849,1,0
914916,3573852,1,0
914916,3643633,0,0
914916,3763841,2,0
914916,380108,0,0
914916,3975869,1,0
914916,3992937,1,0
914916,3998172,0,0
914916,4023899,1,0
914916,4102300,1,0
914916,4146346,1,0
914916,4266460,0,0
914916,4267676,0,0
914916,4425458,1,0
914916,4425459,0,0
914916,4425460,1,0
914916,4455575,1,0
914916,4468018,0,0
914916,4482574,1,0
914916,4482575,1,0
914916,4482576,1,0
914916,4482577,1,0
914916,4536246,0,0
914916,4571856,0,0
914916,4571857,1,0
914916,4718738,0,0
914916,4768595,2,0
914916,4790770,0,0
914916,4794724,0,0
914916,4840519,0,0
914916,4854255,3,0
914916,4884201,1,0
914916,4893808,0,0
914916,4958358,0,0
914916,4964690,0,0
914916,5039693,3,0
914916,5039695,2,0
914916,5122808,1,0
914916,5177082,3,0
914916,5177084,0,0
914916,5325750,0,0
914916,5334070,0,0
914916,534956,2,0
914916,5357273,0,0
914916,5363821,0,0
914916,5380647,1,0
914916,5380648,1,0
914916,5380650,2,0
914916,5439629,2,0
914916,5445352,0,0
914916,5563345,0,0
914916,56276,0,0
914916,5645968,1,0
914916,5681257,2,0
914916,5681258,2,0
914916,5681262,3,0
914916,5730352,2,0
914916,5730354,1,0
914916,5730355,3,0
914916,5730356,2,0
914916,5730357,3,0
914916,5730358,2,0
914916,5747079,2,0
914916,5747086,0,0
914916,5764496,0,0
914916,5784909,0,0
914916,5784911,0,0
914916,5890301,2,0
914916,5890304,3,0
914916,5890307,2,0
914916,5890308,2,0
914916,593526,1,0
914916,5945849,0,0
914916,6006655,2,0
914916,6042348,3,0
914916,6042350,3,0
914916,6071696,3,0
914916,6071697,2,0
914916,6072811,1,0
914916,6104494,2,0
914916,6181170,1,0
914916,6190145,1,0
914916,6214325,0,0
914916,6215752,0,0
914916,6282189,3,0
914916,6480642,0,0
914916,648873,0,0
914916,6613409,1,0
914916,681813,0,0
914916,6818269,0,0
914916,6818272,3,0
914916,6818273,2,0
914916,6818275,0,0
914916,6864337,0,0
914916,6947198,1,0
914916,6974915,0,0
914916,702616,0,0
914916,702623,0,0
914916,7040507,2,0
914916,7081903,1,0
914916,7108327,0,0
914916,7108328,0,0
914916,7150649,1,0
914916,7240123,1,0
914916,7240128,0,0
914916,7268560,1,0
914916,7407145,0,0
914916,7634078,0,0
914916,7662448,1,0
914916,76878,1,0
914916,7747316,0,0
914916,7747317,0,0
914916,7798475,2,0
914916,7798477,1,0
914916,7798478,1,0
914916,7798480,2,0
914916,7810476,0,0
914916,7848930,2,0
914916,7970846,2,0
914916,8018785,0,0
914916,8027657,0,0
914916,8129165,0,0
914916,8144637,0,0
914916,8144639,0,0
914916,8149382,0,0
914916,820525,0,0
914916,8345544,2,0
914916,8348854,0,0
914916,8382302,0,0
914916,8438561,0,0
914916,8481901,1,0
914916,8520449,0,0
914916,8563840,2,0
914916,8689503,2,0
914916,8772516,3,0
914916,8772517,3,0
914916,8772518,1,0
914916,8772519,2,0
914916,8772520,3,0
914916,8772521,3,0
914916,8772524,0,0
914916,8772525,3,0
938400,1193480,0,0
938400,1246779,0,0
938400,1399816,0,0
938400,1430315,0,0
938400,1430808,0,0
938400,150196,0,0
938400,1557563,0,0
938400,1571994,0,0
938400,1628914,0,0
938400,1798362,0,0
938400,1798363,0,0
938400,1842923,0,0
938400,1842924,0,0
938400,1842926,0,0
938400,1842928,0,0
938400,1869047,1,0
938400,2009152,1,0
938400,2009153,0,0
938400,2009157,2,0
938400,2032730,0,0
938400,2071046,2,0
938400,2071051,1,0
938400,2071052,1,0
938400,2071055,1,0
938400,2088597,0,0
938400,2208294,0,0
938400,2354119,0,0
938400,2354125,0,0
938400,2367686,1,0
938400,2371820,0,0
938400,2484342,1,0
938400,2484343,1,0
938400,2484344,1,0
938400,2484345,0,0
938400,2484346,1,0
938400,2484347,1,0
938400,2484348,1,0
938400,2484349,1,0
938400,2484350,2,0
938400,2493044,0,0
938400,2495394,0,0
938400,2532047,1,0
938400,2532048,1,0
938400,2532049,3,0
938400,2532053,0,0
938400,2659899,0,0
938400,275559,0,0
938400,275560,0,0
938400,2870509,0,0
938400,2870510,1,0
938400,2870514,3,0
938400,2870515,0,0
938400,2958099,1,0
938400,2958100,1,0
938400,2958103,1,0
938400,2958104,0,0
938400,2958107,3,0
938400,2962204,0,0
938400,2962205,3,0
938400,2962207,0,0
938400,2962208,3,0
938400,2962209,1,0
938400,2962210,0,0
938400,2962212,3,0
938400,3035283,1,0
938400,3035287,2,0
938400,3035288,2,0
938400,3074063,0,0
938400,3074068,0,0
938400,3088746,3,0
938400,3088747,3,0
938400,3088748,3,0
938400,3088750,1,0
938400,3088751,2,0
938400,3088754,0,0
938400,3088755,1,0
938400,3196382,0,0
938400,3196383,0,0
938400,3353755,2,0
938400,3353756,0,0
938400,3353757,1,0
938400,3353758,1,0
938400,3353759,2,0
938400,3353760,2,0
938400,3353761,1,0
938400,3353762,3,0
938400,3353763,3,0
938400,3353764,2,0
938400,3371846,0,0
938400,3385149,0,0
938400,3475191,0,0
938400,3659760,0,0
938400,3687393,0,0
938400,3820291,1,0
938400,3820292,3,0
938400,3820293,1,0
938400,3820294,2,0
938400,3820295,2,0
938400,3914686,3,0
938400,3914687,3,0
938400,3914689,1,0
938400,3914690,1,0
938400,3953174,0,0
938400,3977499,1,0
938400,3977500,0,0
938400,4146646,0,0
938400,4207804,0,0
938400,4207807,2,0
938400,4207808,0,0
938400,4333303,0,0
938400,4381092,0,0
938400,4558807,0,0
938400,4591913,0,0
938400,4648791,0,0
938400,4718738,0,0
938400,47281,1,0
938400,47283,1,0
938400,47286,0,0
938400,47287,0,0
938400,47290,1,0
938400,4827635,1,0
938400,4879346,0,0
938400,492658,0,0
938400,4956057,3,0
938400,4956059,2,0
938400,4956063,1,0
938400,4956064,3,0
938400,5028178,0,0
938400,504470,1,0
938400,504473,2,0
938400,5061328,0,0
938400,5154744,0,0
938400,5154746,0,0
938400,5154747,0,0
938400,5154748,0,0
938400,5154752,0,0
938400,5231481,0,0
938400,5351415,0,0
938400,5654540,1,0
938400,5833738,0,0
938400,5833739,1,0
938400,5848223,0,0
938400,5972480,0,0
938400,6101116,1,0
938400,6109333,0,0
938400,6246560,0,0
938400,6246564,0,0
938400,6351188,0,0
938400,6499448,0,0
938400,6499450,0,0
938400,6501473,0,0
938400,6769076,0,0
938400,6769078,0,0
938400,6769079,0,0
938400,6937213,2,0
938400,6948322,0,0
938400,6948323,1,0
938400,7004405,3,0
938400,7004406,3,0
938400,7004408,3,0
938400,7004409,1,0
938400,7004410,1,0
938400,7153659,0,0
938400,7239121,0,0
938400,7239123,0,0
938400,7252862,0,0
938400,7313619,1,0
938400,7313620,3,0
938400,7313621,1,0
938400,7313622,1,0
938400,7313624,2,0
938400,7313626,3,0
938400,7477895,0,0
938400,7624439,1,0
938400,7624440,1,0
938400,7624441,2,0
938400,7624443,1,0
938400,7676247,0,0
938400,7787197,2,0
938400,790219,0,0
938400,790222,0,0
938400,790223,1,0
938400,790225,0,0
938400,7970190,0,0
938400,7970191,0,0
938400,8178702,0,0
938400,8309427,3,0
938400,8309428,3,0
938400,8309429,3,0
938400,8309431,2,0
938400,8309432,1,0
938400,8309433,3,0
938400,8309436,1,0
938400,8660289,0,0
938400,8678066,2,0
938400,8678067,0,0
938400,8678069,1,0
938400,8678070,0,0
938400,8678071,1,0
938400,8678072,0,0
938400,8723838,2,0
938400,8723839,0,0
938400,8727450,0,0
938400,8769932,2,0
938400,881068,0,0
938400,891872,0,0
940547,1135323,0,0
940547,1219196,0,0
940547,1277675,0,0
940547,1335718,2,0
940547,1383750,1,0
940547,1427161,0,0
940547,160231,1,0
940547,1676308,0,0
940547,1676310,0,0
940547,1763144,0,0
940547,1882247,0,0
940547,1976277,1,0
940547,2014680,0,0
940547,2112880,0,0
940547,2120466,0,0
940547,21660,0,0
940547,2352570,0,0
940547,2367025,0,0
940547,2404877,2,0
940547,2405887,0,0
940547,246734,0,0
940547,2549595,0,0
940547,2613390,0,0
940547,2613393,1,0
940547,2613397,0,0
940547,2625173,0,0
940547,2667345,1,0
940547,2667347,1,0
940547,2667350,1,0
940547,2667352,0,0
940547,2667353,1,0
940547,2675314,0,0
940547,2699754,1,0
940547,2729630,1,0
940547,2814756,2,0
940547,2826200,2,0
940547,2826202,0,0
940547,287378,0,0
940547,2913249,0,0
940547,2947470,0,0
940547,3048320,0,0
940547,3071722,0,0
940547,3113409,0,0
940547,3242553,0,0
940547,3275347,0,0
940547,3314504,0,0
940547,3314511,0,0
940547,3378656,1,0
940547,3547813,1,0
940547,3547822,1,0
940547,3558981,0,0
940547,3558982,0,0
940547,3558983,1,0
940547,3558985,0,0
940547,3667609,0,0
940547,3705517,1,0
940547,3705518,1,0
940547,3706456,1,0
940547,3745285,0,0
940547,3745286,0,0
940547,3814285,2,0
940547,3822458,0,0
940547,3822461,0,0
940547,3822464,0,0
940547,3822467,0,0
940547,3899964,1,0
940547,3899965,2,0
940547,3924866,0,0
940547,3932566,0,0
940547,4086990,2,0
940547,4213063,0,0
940547,4218887,0,0
940547,4274210,0,0
940547,4377477,0,0
940547,4377478,2,0
940547,4377479,0,0
940547,4377480,0,0
940547,4377481,0,0
940547,4377482,0,0
940547,4377483,0,0
940547,4377484,1,0
940547,4377485,0,0
940547,4481817,0,0
940547,4487321,1,0
940547,4489259,2,0
940547,4489262,1,0
940547,4489266,2,0
940547,4491773,0,0
940547,4584778,0,0
940547,4612145,0,0
940547,4617743,0,0
940547,4652487,0,0
940547,4664997,1,0
940547,4664999,0,0
940547,4665000,1,0
940547,4681929,0,0
940547,4696636,2,0
940547,4696639,0,0
940547,4696640,1,0
940547,4696641,0,0
940547,4696642,2,0
940547,4696643,1,0
940547,4696644,0,0
940547,4732312,0,0
940547,4787647,0,0
940547,4787648,0,0
940547,4787649,0,0
940547,4800886,1,0
940547,4800890,2,0
940547,4800891,0,0
940547,4820847,1,0
940547,4820850,1,0
940547,4857306,0,0
940547,4867251,0,0
940547,4960307,0,0
940547,4981593,0,0
940547,5043928,0,0
940547,506000,1,0
940547,506003,1,0
940547,506006,1,0
940547,5118370,1,0
940547,5118371,1,0
940547,5118373,1,0
940547,5118376,1,0
940547,5118378,1,0
940547,5255827,0,0
940547,5267907,0,0
940547,5270014,2,0
940547,5270015,1,0
940547,5288444,1,0
940547,5288447,0,0
940547,5295968,0,0
940547,5300647,2,0
940547,5300648,1,0
940547,5300651,2,0
940547,5300654,2,0
940547,5307501,0,0
940547,5368339,0,0
940547,5472541,0,0
940547,5504262,0,0
940547,5831702,0,0
940547,5831703,2,0
940547,5831707,2,0
940547,5831708,2,0
940547,5831710,0,0
940547,5831711,2,0
940547,61062,1,0
940547,61068,1,0
940547,61069,0,0
940547,61070,1,0
940547,61071,1,0
940547,6242680,0,0
940547,6295874,1,0
940547,6298951,2,0
940547,6404591,0,0
940547,6548463,0,0
940547,6656482,1,0
940547,6693956,0,0
940547,6693958,1,0
940547,6782541,2,0
940547,6782543,2,0
940547,69247,0,0
940547,6938106,2,0
940547,7052524,0,0
940547,7172430,0,0
940547,7201455,1,0
940547,7236292,0,0
940547,7259156,0,0
940547,7259157,1,0
940547,7280582,0,0
940547,7280583,1,0
940547,7280584,1,0
940547,7280585,0,0
940547,7282174,2,0
940547,7282176,2,0
940547,7282181,0,0
940547,7282182,0,0
940547,7290066,0,0
940547,7290068,0,0
940547,7290069,0,0
940547,7290071,2,0
940547,7290072,2,0
940547,7290074,0,0
940547,7290075,0,0
940547,7377513,0,0
940547,755181,1,0
940547,7848061,1,0
940547,7855420,0,0
940547,7855425,1,0
940547,7951561,0,0
940547,7960362,1,0
940547,8078212,0,0
940547,8082220,0,0
940547,8091044,0,0
940547,8114915,0,0
940547,8219037,0,0
940547,8219038,0,0
940547,8219039,0,0
940547,8219043,0,0
940547,8219044,2,0
940547,8219048,0,0
940547,8219049,1,0
940547,8219050,1,0
940547,8219052,1,0
940547,8219055,1,0
940547,8219244,1,0
940547,8219245,0,0
940547,8219246,0,0
940547,8219249,2,0
940547,8222162,0,0
940547,8229479,0,0
940547,8254214,1,0
940547,8269673,2,0
940547,8269679,2,0
940547,8269680,2,0
940547,837714,0,0
940547,8589494,0,0
940547,8589497,0,0
940547,8589499,0,0
940547,8589501,0,0
940547,8678825,0,0
940547,8714816,0,0
940547,8722911,0,0
940547,8772071,2,0
940547,8772073,2,0
940547,8772074,1,0
940547,8772075,1,0
940547,8805005,0,0
940547,8805011,1,0
940547,8805012,0,0
940547,902982,0,0
940547,919390,0,0
940547,964766,1,0
940547,964772,1,0
997622,1103899,0,0
997622,1150016,0,0
997622,1152364,0,0
997622,1155798,0,0
997622,1181917,0,0
997622,1254959,0,0
997622,1326977,0,0
997622,1463220,0,0
997622,1471780,0,0
997622,1623097,0,0
997622,1664196,0,0
997622,1664199,0,0
997622,1664201,0,0
997622,1664204,0,0
997622,1668128,0,0
997622,1693152,0,0
997622,1721979,0,0
997622,1736572,0,0
997622,1768309,0,0
997622,179633,0,0
997622,18622,0,0
997622,18624,0,0
997622,18626,0,0
997622,18627,0,0
997622,18630,0,0
997622,1892386,0,0
997622,2041509,0,0
997622,2055627,0,0
997622,2179327,0,0
997622,2180668,0,0
997622,2182275,0,0
997622,2182282,0,0
997622,2229948,0,0
997622,2275574,0,0
997622,2307233,0,0
997622,2338131,0,0
997622,2388756,0,0
997622,2389539,0,0
997622,2399772,1,0
997622,2399775,1,0
997622,2399776,1,0
997622,2407247,0,0
997622,2504433,0,0
997622,2514262,0,0
997622,2527030,0,0
997622,261732,0,0
997622,2684411,0,0
997622,2684412,0,0
997622,2684413,0,0
997622,2699953,0,0
997622,2750777,0,0
997622,2853336,0,0
997622,2994493,0,0
997622,3081089,0,0
997622,3142955,1,0
997622,3243036,0,0
997622,3252036,0,0
997622,3303556,0,0
997622,3351420,0,0
997622,3369596,0,0
997622,3381982,0,0
997622,3381983,0,0
997622,3409798,0,0
997622,3409799,0,0
997622,3462578,0,0
997622,3581697,0,0
997622,3581698,0,0
997622,3581699,0,0
997622,3598878,0,0
997622,3604710,1,0
997622,3604711,1,0
997622,3633970,0,0
997622,3685526,0,0
997622,3767367,0,0
997622,3913148,0,0
997622,3975718,0,0
997622,406412,1,0
997622,406418,0,0
997622,4072006,0,0
997622,4164206,0,0
997622,4207705,0,0
997622,421047,0,0
997622,4311814,0,0
997622,4317198,0,0
997622,4317202,0,0
997622,4317203,0,0
997622,4327437,0,0
997622,4331048,0,0
997622,4384599,0,0
997622,4421160,1,0
997622,4421163,0,0
997622,4421811,0,0
997622,4421815,0,0
997622,4430004,0,0
997622,4509630,0,0
997622,4518220,0,0
997622,4518222,3,0
997622,4518223,0,0
997622,4543861,3,0
997622,4543864,2,0
997622,4543865,3,0
997622,4543867,3,0
997622,4543869,3,0
997622,4551303,0,0
997622,4558331,0,0
997622,4596839,1,0
997622,4643388,3,0
997622,4643389,3,0
997622,4643392,3,0
997622,4643394,3,0
997622,4643397,3,0
997622,4700298,1,0
997622,4700299,0,0
997622,4723215,1,0
997622,4723217,0,0
997622,4729564,0,0
997622,4734739,0,0
997622,4734743,1,0
997622,4734747,0,0
997622,4770543,0,0
997622,4780124,0,0
997622,4810071,0,0
997622,4840299,0,0
997622,4840300,0,0
997622,4840302,0,0
997622,4840304,0,0
997622,4840306,0,0
997622,4866247,0,0
997622,4871995,0,0
997622,4871997,0,0
997622,4871999,0,0
997622,5084953,0,0
997622,5111442,0,0
997622,5111444,0,0
997622,5111446,0,0
997622,5133729,0,0
997622,5133730,0,0
997622,5171993,0,0
997622,5171994,0,0
997622,5172000,0,0
997622,5173914,0,0
997622,5213371,0,0
997622,5213372,0,0
997622,524300,0,0
997622,5379050,0,0
997622,5389321,0,0
997622,5389323,0,0
997622,5430569,0,0
997622,5430574,0,0
997622,5430575,0,0
997622,5430576,0,0
997622,5430577,0,0
997622,5719834,0,0
997622,5964854,0,0
997622,5966347,0,0
997622,59867,0,0
997622,59868,0,0
997622,59869,0,0
997622,59871,0,0
997622,59874,0,0
997622,6060824,0,0
997622,627091,0,0
997622,650163,0,0
997622,650167,0,0
997622,650171,0,0
997622,6505633,0,0
997622,6505634,0,0
997622,6538046,0,0
997622,6568901,0,0
997622,6568903,0,0
997622,6568907,0,0
997622,6568909,1,0
997622,6846374,0,0
997622,6874051,0,0
997622,689389,0,0
997622,7010865,0,0
997622,72291,3,0
997622,7270937,0,0
997622,7288226,0,0
997622,73458,0,0
997622,73459,2,0
997622,73460,3,0
997622,73462,3,0
997622,73463,0,0
997622,73464,0,0
997622,73465,3,0
997622,73466,0,0
997622,7470454,0,0
997622,7541319,0,0
997622,7541326,0,0
997622,7805079,0,0
997622,7818620,0,0
997622,7819348,0,0
997622,7834076,0,0
997622,7834077,1,0
997622,7834082,0,0
997622,7965342,0,0
997622,7965349,0,0
997622,800626,0,0
997622,800630,0,0
997622,8153532,0,0
997622,8265809,0,0
997622,8388032,0,0
997622,8533344,0,0
997622,8533346,0,0
997622,8533348,3,0
997622,8684994,0,0
997622,8684996,1,0
997622,8745978,0,0
997622,8746800,0,0
997622,8749748,0,0
997622,8782267,0,0
997622,8782269,0,0
997622,8813531,0,0
997622,8813532,0,0
997622,8813535,0,0
997622,8813537,3,0
997622,8813539,0,0
997622,8827263,0,0
997622,891240,0,0
997622,891241,0,0
997622,891244,0,0
997622,941632,1,0
997622,941640,0,0
1030303,1038342,0,0
1030303,1042969,0,0
1030303,1044043,0,0
1030303,1056584,0,0
1030303,1070133,0,0
1030303,1070134,0,0
1030303,1086238,0,0
1030303,1104408,0,0
1030303,1161432,0,0
1030303,1161439,0,0
1030303,1166176,0,0
1030303,1172906,0,0
1030303,1207443,0,0
1030303,1227100,0,0
1030303,1269099,0,0
1030303,1292821,0,0
1030303,1292822,0,0
1030303,1305520,0,0
1030303,1305521,0,0
1030303,1305528,0,0
1030303,1358683,0,0
1030303,1369019,0,0
1030303,1376556,0,0
1030303,1376558,0,0
1030303,1397758,0,0
1030303,1402779,0,0
1030303,1451846,0,0
1030303,1451848,0,0
1030303,1451850,0,0
1030303,1451851,0,0
1030303,1462522,0,0
1030303,1492373,0,0
1030303,1538148,0,0
1030303,1538153,0,0
1030303,163871,0,0
1030303,1666520,0,0
1030303,1777312,0,0
1030303,1784767,0,0
1030303,1811800,0,0
1030303,1813557,0,0
1030303,1813561,0,0
1030303,1905988,0,0
1030303,196026,0,0
1030303,2001450,0,0
1030303,2057929,0,0
1030303,2146415,0,0
1030303,2194939,0,0
1030303,2205078,0,0
1030303,2217415,0,0
1030303,2217635,0,0
1030303,22484,0,0
1030303,226464,0,0
1030303,2484376,0,0
1030303,2488127,0,0
1030303,2563261,0,0
1030303,2597066,0,0
1030303,2620119,0,0
1030303,2628843,0,0
1030303,2628844,0,0
1030303,2712400,0,0
1030303,2740876,0,0
1030303,2782702,0,0
1030303,288491,0,0
1030303,292060,0,0
1030303,309441,0,0
1030303,3105375,0,0
1030303,314108,0,0
1030303,321160,0,0
1030303,3290826,0,0
1030303,3302249,0,0
1030303,3302252,0,0
1030303,3302253,0,0
1030303,3302255,0,0
1030303,3302258,0,0
1030303,3327029,0,0
1030303,336399,0,0
1030303,3427807,0,0
1030303,3738183,0,0
1030303,3744030,0,0
1030303,3784253,0,0
1030303,3839846,0,0
1030303,3993894,0,0
1030303,4074040,0,0
1030303,4074042,0,0
1030303,4074047,0,0
1030303,4108867,0,0
1030303,4130105,0,0
1030303,4154174,0,0
1030303,4179453,0,0
1030303,4332523,0,0
1030303,4358004,0,0
1030303,4488397,0,0
1030303,4567726,0,0
1030303,464566,0,0
1030303,4647608,0,0
1030303,4691526,0,0
1030303,4760232,0,0
1030303,4814578,0,0
1030303,4882562,0,0
1030303,4930087,0,0
1030303,5033585,0,0
1030303,5048082,0,0
1030303,5118187,0,0
